Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
08/04/2025,748.753(a)(1) - Personnel,Personnel,No,08/11/2025,08/11/2025,E:Personnel,Medium,No,Three of four employee records reviewed did not include reference checks completed prior to employment.,"Corrective action received from agency:

This is my formal response to an unannounced inspection that took place on August 4, 2025. The standard 748.7539(a)(1) concerning pre-employment reference checks was cited as a deficiency. A total of 4 employee files were reviewed. Three employees were hired after the standard went into effect. Attached you will find the references letters for the three files that need the reference check. Moving forward HR will send the reference letters for all newly hired employees as well as any employees that were hired after the standard became effective. Please let me know if you have any questions."
03/10/2025,748.3233(b)(3) - Safety and Emergency Practices,Safety and Emergency Practices,No,03/10/2025,03/10/2025,O:Safety and Emergency Practices,Medium High,Yes,The facility emergency evacuation diagram does not have a shelter in place designation indicated on it.,Agency provided amended emergency evacuation plan which now included the shelter in place meeting point.
10/16/2024,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/18/2024,04/04/2025,Individual Standards Evaluated,Medium High,Yes,An injury requiring medical attention was not reported to until Licensing four days after it occurred. ,"The operation emailed the following corrective action: 
1.	Each shift will review the serious incident reporting standards found in the licensing minimal standards manual.
2.	All youth will be asked to report any injury right away no matter how small they may think it is. This instruction will also be discussed during the intake process moving forward. 
3.	Staff will be instructed to document any injury or illness and notify myself or the administrator on call within two hours of the situation for instructions to be giving concerning the next steps. 

**During the inspection two staff and one child was interviewed. Each staff confirmed knowledge of the procedure of reporting SIR to licensing. The child reported that she was aware to notify staff if she was injured or ill.**"
09/09/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/24/2024,10/21/2024,Individual Standards Evaluated,Medium High,Yes,"After thorough review of the ANE investigation contacts it was determined that a staff did not demonstrate competency, prudent judgment or self-control in a situation with a child in care. It was reported by the staff involved in the incident, victim child, additional children, and a paternal aunt that staff engaged in a verbal dialog with a child that escalated into the staff not choosing the most appropriate way to communicate with the child.",The operation reviewed the standard with the staff and discussed ways to communicate appropriately in a stressful situation. The staff was enrolled in a communication training that takes place on 11/4/2024 and will submit the training certificate to Licensing upon worker's completion of the training. The staff participated in role play scenarios to evaluate how the staff would respond and to correct the staff if the response could be perceived as negative. 
06/10/2024,748.363(7) - Reports and Record Keeping,Reports and Record Keeping,No,06/21/2024,06/10/2024,D:Reports and Record Keeping,Medium,No,It was found that a staff's file did not have an Licensing Affidavit for the employee.,"On 6/11/2024, the administrator reviewed all active personnel files. All active personnel files have the required documentation. In the future, the supervisor will check for the Licensing Affidavit for Applicants form on the first day the worker arrives for duty. "
06/10/2024,748.363(9) - Reports and Record Keeping,Reports and Record Keeping,No,06/21/2024,06/21/2024,D:Reports and Record Keeping,Medium,No,"It was found in staff files there was no signed statement stating that they will report any suspected child abuse, neglect, or exploitation","On 6/11/2024, all active personnel files were reviewed, and all Abuse and Neglect reporting statements have been updated. Supervisors are required to check files for accuracy. The administrator will review each file at the onset of the onboarding process to ensure this form has been completed. "
06/10/2024,748.1693(a)(1) - Child Care,Child Care,No,06/10/2024,06/21/2024,J:Child Care,High,Yes,It was found during inspection several molded vegetables and expired condiments not fit for consumption. ,The administrator conducted a walkthrough of the kitchen and assisted the staff in discarding all expired food items. Photos were taken of the discarded items in the trash. A new checklist was implemented for staff to make daily checks of all areas containing food. A copy of the checklist was provided to Licensing. 
06/10/2024,748.4083(b) - Transportation,Transportation,No,06/21/2024,06/21/2024,R:Transportation,Medium Low,No,It was found that one vehicle that transports children had an expired registration.,"On 6/10/2024, facilities took the vehicle to get the inspection and registration. The vehicle inspection and registration receipt were provided to Licensing. "
06/10/2024,748.753(b) - Personnel,Personnel,No,06/21/2024,06/21/2024,E:Personnel,Medium,No,It was found that a staff did not have an reference from their previous employee in their employee file. ,"On 6/11/2024 the administrator reviewed all active personnel files. The documents were requested form HR, and all active personnel files have the required documentation. "
06/10/2024,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/21/2024,06/21/2024,Individual Standards Evaluated,Medium,No,It was found that the staff list had employees that were no longer working at the operation.,The staff list has been corrected prior to Licensing exiting the building. 
