Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
08/20/2025,748.3117(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/27/2025,08/27/2025,Individual Standards Evaluated,Medium,Yes,Three fire extinguishers observed at the operations were last serviced in July of 2024. ,"Compliance plan: The facility will use a state fire marshal-licensed company to service all fire extinguishers annually with no lapses by closely monitoring tags that show last service date. Pictures were provided showing tags marked August 2025. 

"
07/23/2025,748.1481(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/15/2025,08/18/2025,Individual Standards Evaluated,Medium High,Yes,It was determined that a child in care was spending the day and night at another placement and was being transferred by placement staff. , Child interviewed regarding permanent placement and observed child's belongings in their bedroom and there are no concerns that the child is being moved placements. 
07/23/2025,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/15/2025,08/18/2025,Individual Standards Evaluated,Medium High,No,"It was determined that staff lacked prudent judgement by allowing a child in care to spend the day and nights at a sister RTC, which was not the child's permanent placement and there was no documentation in place allowing this.  ", A corrective action plan was recieved by the operation stating that: Proper channels for a child's removal will be adhered to immediately. All persons concerned will be notified before a child will be released to anyone or another location. Trinity Guidance RTC will continue to make decisions that is for the well being and safety of the child. The License Child Care Administrator will ensure that this protocol is followed. All necessary documents will be filled out to constitute any moving of a child according to Minimum Standards.
01/28/2025,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/31/2025,02/26/2025,Individual Standards Evaluated,Medium,No,There are several staff personnel with active background checks that no long work for the operation. ,"Operation most recently validated their background check on February 20, 2025. Operation provided a copy of their active employee list, volunteer lists, and contractors who require a background check, and it was determined that none of the active background checks need to be inactive. There are currently no frequent visitors. "
01/12/2025,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2025,02/26/2025,Individual Standards Evaluated,High,Yes,Child was able to just out of window due to lack of supervision. ,"The operation stated that they expressed a miscommunication regarding installed window alarms on the upstairs window to alert staff when windows are opened or tampered with; instead, a screen was installed. A receipt of the screen was provided and a walkthrough of the home indicated that the screens have been installed.  Operation still expressed they will also add window chimes and apologized for the miscommunication. Licensing also interviewed two staff and two children in care who expressed that the children are never left unsupervised, and staff are escorting the children when they need to go to other areas in the home. No concerns for the safety and supervision of the children were expressed and no outcries were made. "
01/12/2025,748.2605(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2025,02/26/2025,Individual Standards Evaluated,High,Yes,Multiple person interviewed advised of children being restrained with their hand behind their backs. ,"Trinity Guidance RTC staff attended a refresher training on De-Escalation, Crisis Intervention, and Restorative Intervention for the operation's approved EBI techniques in Physical Aggression and Physical Holds on 02/04/2025 and 02/11/2025. The operation provided a copy of the roster and certificates. Licensing also reviewed the operation's EBI policy, and no concerns were noted.  Licensing interviewed two staff and two children regarding supervision and restraints, and no concerns were noted, and no outcries were made. "
05/13/2024,748.303(a)(6)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/20/2024,08/15/2024,Individual Standards Evaluated,Medium,No,It was determined that the operation failed to report a child arrest. An intake (78855200) was received from law enforcement and not the operation to report a child arrest. ,"The facility, through the Administrator, submitted the following Corrective Plan, to wit:

This plan is pertaining to citation inspection number 281376 that was issued on 5/13/2024. The staff failed to report a serious incident report of a youth that had been arrested within 24 hours. I, the administrator Derrick Thomas, will review standard number 748.303. When Must I Report A Serious Incident with the staff to ensure that they understand this standard.

"
04/14/2023,748.981(a)(1) - Training and Professional Development,Training and Professional Development,No,04/21/2023,06/21/2023,F:Training and Professional Development,Medium High,Yes,It was found in 1 of the staff files reviewed that a direct care staff did not have a CPR certificate.,"The facility has an instructian sheet that is giuen ts ail neyir hires hefor* thev are hired
explaining to them the steps of employment before they are hire to be completed. "
04/14/2023,748.363(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/21/2023,04/21/2023,Individual Standards Evaluated,High,Yes,It was found in two out of two staff files that were reviewed that there was no proof of a request for a background check.,"The operation sent the following corrective action by email :All personnel recerds will include their dat*s of employment and the proof of 
the request for their backgrounds. This will be implemented immediately."
04/14/2023,748.363(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/21/2023,04/21/2023,Individual Standards Evaluated,Medium,Yes,It was found in two out of two staff records did not have the date of employment.,The operation sent the following corrective action All personnel records will include their dates of employment and the proof of the request for their backgrounds. This will be implemented immediately.
