Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
05/22/2025,748.3235 - Individual Standards Evaluated,Individual Standards Evaluated,Yes,05/22/2025,,Individual Standards Evaluated,Medium High,Yes,Emergency evacuation plan was not posted in 3 of the 4 areas. ,
02/25/2025,748.3301(a)(1) - Physical Site,Physical Site,No,03/05/2025,03/21/2025,P:Physical Site,High,Yes,"During the walkthrough of the operation multiple safety hazards were identified to include walkways, mold on an exterior walls and glass shards on the outside back deck. ",In person follow-up conducted and confirmed safety concerns had been addressed. 
02/25/2025,748.3233(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/05/2025,03/21/2025,Individual Standards Evaluated,Medium High,Yes,Emergency Evacuation Diagram was found to not have all the required information. ,In person follow-up conducted and confirmed new evacuation plans had been posted
02/25/2025,748.3397(d)(2) - Physical Site,Physical Site,No,03/05/2025,03/21/2025,P:Physical Site,Medium Low,Yes,During the walkthrough the showers in the residential areas were found to be without warm and hot water. ,In person follow-up conducted and confirmed all restrooms had hot water available. 
02/25/2025,"748.1337(b)(1)(E)(v) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,03/31/2025,03/31/2025,"I:Admission, Service Planning, Discharge",Medium Low,Yes,When reviewing four out of four records reviewed did not have required educational plans. ,"Operation requested additional time to complete the updated form as corporate is in the process of reviewing the changes. A checklist is being created to ensure that all required information is listed on the service plans. Comply by date 3/31/25.

Operation provided an updated Master Treatment Plan that will be implemented."
02/11/2025,748.1531(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/11/2025,04/11/2025,Individual Standards Evaluated,Medium High,Yes,A child in care was not taken to a follow up appointment pertaining to an injury.,"Email received from operation on 4/11/25 advising that RTC Supervisors will be responsible for scheduling all medical appointments with the transportation department. Effective Date 3/20/25.
-Training on the new process was provided to all staff on 4/30/25 and a sign in sheet was provided.  "
02/03/2025,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/28/2025,02/27/2025,Individual Standards Evaluated,Medium High,Yes,Operation has not obtained required yearly fire inspection.,Operation provided completed fire inspection on 2/27/25.
11/27/2024,748.2551(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/07/2025,03/21/2025,Individual Standards Evaluated,High,Yes,Child in care was injured during an unnecessary restraint when excessive physical force was used. ,Staff interviewed confirmed that additional training had been completed regarding Understanding the Risks of Disengagements and Restrictive Interventions.
11/27/2024,748.1553 - Individual Standards Evaluated,Individual Standards Evaluated,No,03/07/2025,03/21/2025,Individual Standards Evaluated,High,Yes,Operation staff did not provide immediate care or treatment after seeing child was injured and unresponsive. ,Staff interviewed confirmed that additional training had been received regarding Rapid Response Procedures. 
11/27/2024,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/07/2025,03/21/2025,Individual Standards Evaluated,High,No,This standard was found deficient as part of a DFPS Investigation.,Staff interviewed confirmed that additional training was received regarding Understanding Trauma and the impact on patient care
11/27/2024,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/07/2025,03/21/2025,Individual Standards Evaluated,Medium High,Yes,Staff member administered an unnecessary restraint to get a child to comply.,Staff interviewed confirmed that additional training had been completed regarding Understanding the Risks of Disengagements and Restrictive Interventions.
11/18/2024,748.2203(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/24/2024,12/27/2024,Individual Standards Evaluated,Medium High,Yes,It was confirmed that a child did not receive their prescription medications for two days. ,"On 12/23/24, compliance plan received from operation stating Policy #PHR-127 MEDICATION ERRORS/ ADVERSE DRUG EVENTS will be reviewed with current nursing staff 12/23/24 and a signed acknowledgment forms will be required and placed in the appropriate HR file.

An additional Nursing Supervisor was added to the RTC schedule beginning 12/16/24. This will ensure comprehensive oversight and guidance for nursing staff as well as direct care staff 7 days a week.

Nursing Supervisor will be able to oversee that procedures regarding medication administration, documentation, and storage will be consistently implemented.

Sign in sheets regarding additional training provided and meeting notes were received on 12/27/24.
"
11/18/2024,748.2101(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/24/2024,12/27/2024,Individual Standards Evaluated,High,Yes,It was confirmed by operation staff and a child that medication was kept in a child's backpack and not in a locked container. ,"On 12/23/24, compliance plan received by operation stating Policy #PHR-167 NURSING UNIT INSPECTION FORMS will be reviewed with current nursing staff 12/23/24 and a signed acknowledgment forms will be required and placed in the appropriate HR file.

An additional Nursing Supervisor was added to the RTC schedule beginning 12/16/24. This will ensure comprehensive oversight and guidance for nursing staff as well as direct care staff 7 days a week.
Nursing Supervisor will be able to oversee that procedures regarding medication administration, documentation, and storage will be consistently implemented.

Sign in sheets regarding additional training provided and meeting notes were received on 12/27/24.
"
11/18/2024,748.1101(b)(3)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/24/2024,12/27/2024,Individual Standards Evaluated,Medium High,Yes,A child was denied access to a bible. ,"On 12/23/24, compliance plan received by operation stating Bibles have been placed in the nurses station for all RTC residents to utilize. This information has been added to the RTC resident handbook as of 12/19/24."
11/18/2024,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/24/2024,12/27/2024,Individual Standards Evaluated,Medium High,Yes,A child was told that they should not smile because they should not be happy to be at the operation. ,"On 12/23/24, compliance plan received by operation stating LCCA reviewed policy on prohibitive methods and appropriate disciplinary measures for RTC on 11/26/24 and ongoing education for staff not present. 

RTC Nursing Supervisors will ensure any pool or PRN staff working on RTC receive this information at the beginning of their shift. This will be documented in there HR file.

New employees will receive a copy of Prohibitive Methods during their shadowing, prior to being in ratio on RTC. 

This information will be reviewed at monthly RTC staff meeting every January and July. RTC Director will be responsible for ensuring this process is adhered to and documented for licensing review upon request.

Sign in sheets regarding additional training provided and meeting notes were received on 12/27/24."
10/28/2024,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/02/2024,12/17/2024,Individual Standards Evaluated,High,Yes,It was confirmed that a caregiver threatened to deny a child hygiene time if they did not comply. ,"On 12/17/2024, compliance plan was received from operation via email. 

LCCA reviewed policy on prohibitive methods and appropriate disciplinary measures for RTC on 11/26/24 and ongoing education for staff not present. Attached is the policy and sign in sheet of acknowledgment.

RTC Nursing Supervisors will ensure any pool or PRN staff working on RTC receive this information at the beginning of their shift. This will be documented in there HR file.

New employees will receive a copy of Prohibitive Methods during their shadowing prior to being in ratio on RTC. This information will be reviewed at monthly RTC staff meeting every January and July. RTC Director will be responsible for ensuring this process is adhered to and documented for licensing review upon request.
"
10/28/2024,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/02/2024,12/17/2024,Individual Standards Evaluated,High,Yes,Staff were unaware that a child was in the shower leading to a maintenance worker walking in on the child while they were using the bathroom. ,"On 12/17/24, compliance plan received via email from operation. 

LCCA reviewed supervision expectations with RTC staff at the staff meeting on 11/20/24 and ongoing for staff not able to attend. Attached is the handout received by staff and the meeting sign in sheet.

As of 10/25/24 staff were notified the new UHS policy requiring directors, one camera or one in person audit per day, looking for noncompliance of supervision. Staff were also made aware of what active supervision is, and what the follow-up Actions would be from the training department as well as the HR department. This information has been in attached to this email.
"
10/28/2024,748.303(a)(3)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/06/2024,12/17/2024,Individual Standards Evaluated,Medium High,Yes,Allegations involving inappropriate sexual comments made by a staff member were not reported timely to Licensing.  ,"Operation reported allegations to hotline and advised that a comprehensive review of the standard for reporting serious incidents, conducted by the RTC director, will mitigate the risk of future occurrences."
08/31/2024,745.641 - Individual Standards Evaluated,Individual Standards Evaluated,No,09/13/2024,09/13/2024,Individual Standards Evaluated,High,Yes,Two staff supervising children in care did not have active background checks.,"Operation advised that two full time employees from the acute facility were moved to work on the Lavaca Unit after the unit had two full time staff members call in for their shift. The two employees that were present during the unannounced survey had background checks run at their time of hire but because they were employees of the acute facility, had been deactivated in the system in July 2024. The current list of active employees in the system has been reviewed and additional full-time weekend staff from the acute facility have been added for emergency situations or when there are coverage needs due to multiple, unexpected RTC staff outages. The list of employees has been shared with the Staffing Coordinator, the Overnight, and the Weekend Nursing Supervisors to ensure that only staff with confirmed background checks work on the RTC units.
"
08/31/2024,748.3301(f) - Physical Site,Physical Site,No,09/09/2024,09/14/2024,P:Physical Site,Medium High,Yes,"Outdoor area in Lavaca Unit had animal feces, a cracked plastic weight stand and broken wooden bench head rest. ",In person follow-up conducted and areas were clean and free of hazards. Operation implemented new checklist to include outdoor furniture maintance and animal feces.  
08/31/2024,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/04/2024,02/03/2025,Individual Standards Evaluated,Medium High,Yes,Operation did not have yearly fire inspection conducted timely.,
08/31/2024,748.1003(a) - Child/Caregiver Ratios,Child/Caregiver Ratios,No,09/09/2024,09/14/2024,G:Child/Caregiver Ratios,Medium High,Yes,Lavaca Unit had 3 staff for 16 children in care. ,In person follow-up conducted and ratio was in compliance.Two staff interviewed confirmed that additional training was provided regarding ratio requirements. 
11/21/2023,748.453(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/02/2024,01/25/2024,Individual Standards Evaluated,Medium,Yes,Date of admission is not present in the annual summary log. ,An email was received from the operation advising that the Annual Elopement Log for Laurel Ridge was modified to include the time of the incident along with the admission date. A copy of the modified log was provided.
11/21/2023,748.453(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/02/2024,01/25/2024,Individual Standards Evaluated,Medium,Yes,Time of the incidents listed in the annual log is not present. ,"An email was received from the operation advising that the Annual Elopement Log for Laurel Ridge was modified to include the time of the incident along with the admission date. A copy of the modified log was provided.  
"
09/26/2023,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/27/2023,12/06/2023,Individual Standards Evaluated,Medium,Yes,"During an interview with former staff member, it was stated they have not been employed by the operation since 10/17/2023. The staff member's background is showing active as of 11/13/2023. ","Compliance plan received via email from operation:
1 .This finding was discussed with the Assistant Director of Human Resources, who handles the TDFPS background verifications.
2.Upon notification that an employee is terminating employment, an electronic personnel action form is completed, which sends a notification to the Director of Human Resources for approval. Once the approval for termination has been given by the Director of Human Resources, an automated email gets sent to the payroll system and the Human Resources Assistant to deactivate the employee.
3.A process was put in place on November 17, 2023, in which a weekly report for RTC employee terminations will be run each Friday by the Assistant Director of Human Resources to verify that any employee that has left LRTC employment in the past week has been deactivated by the HR assistant, to include removing them from the TDFPS background check list.
4.The Assistant Director of Human Resources will send the LCCA a monthly report of all RTC terminations and the date they were deactivated in the TDFPS.
"
09/21/2023,748.111 - Organization and Administration,Organization and Administration,No,10/12/2023,10/11/2023,C:Organization and Administration,Medium,Yes,Operation did not have a documented Child Care Policy.,"Email received from administrative staff, on 10/11/23 with attached Childcare Policy for the operation. Policy provided met all the standard requirements. "
03/06/2023,748.2307(15) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/01/2023,06/13/2023,Individual Standards Evaluated,High,Yes,Children in care were told they would be put in Seclusion for not obeying directives given by staff memer. ,Staff member involved in incident is no longer employed at the operation. All remaining staff attended additional training on appropriate discipline. 
