Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
03/19/2025,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/25/2025,05/07/2025,Individual Standards Evaluated,Medium High,Yes,Two children in care stated they were not provided their prescribed inhalers when they requested from staff due to having breathing issues.,"On 05.07.25 a follow up inspection was conducted in person. Staff was interviewed and confirmed that medication refresher training was completed. Documentation was obtained for all those who attended the meeting. See follow up inspection, 4055588."
12/28/2024,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/13/2025,02/27/2025,Individual Standards Evaluated,High,Yes,Two (2) children in care were in a locked bedroom and engaged in sexual activity that resulted in the outcry of sexual assault. ,"On 2/27/25 a follow up inspection was conducted in person. Staff was interviewed and confirmed that supervision issues were addressed during staff meeting regarding supervision. Documentation was obtained for all those who attended the meeting. See follow up inspection, 4045013 

On 02.12.25, the operation provided the following corrective action:

Corrective Action:
1. The Residential Supervisor will meet one-on-one with the involved staff by 2/13/2025 to review the findings of the investigation and reinforce best practices for youth supervision and intervention.
2. During our next team meeting (tentatively scheduled for 2/24/25), staff will receive additional training on recognizing subtle signs of concerning behavior and best practices for intervention, even in instances where direct auditory or visual indicators may not be present.
3. Leadership will review current policies regarding locked doors to determine if adjustments are needed to balance safety, security, and prompt intervention.
4. Going forward, any youth on safety plans with increased supervision will be required to keep their doors unlocked and open during waking hours.
"
11/24/2024,745.8411(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/07/2025,03/13/2025,Individual Standards Evaluated,High,Yes,The operation failed to provide all serious incident reports related to the allegation being investigated.  ,"On 03.13.25 a follow up inspection was conducted in person. Staff was interviewed and confirmed that records issues were addressed during staff meeting regarding records. Documentation was obtained for all those who attended the meeting. See follow up inspection, 4047219

"
11/19/2024,748.949(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/26/2024,11/26/2024,Individual Standards Evaluated,Medium Low,No,"The operation provided compliance on 10.28.24 stating they will handwrite the missing information by 11.15.24. As of 11.19.24 this has not been completed, and training certificates are missing the name and qualifications of the instructor. ","The chief residential officer provide compliance via email on 11.22.24:

1.	The Chief Residential Officer (CRO) developed a new certificate with a coding feature to automatically include the trainers name, which has been assigned to all future Connections training in Relias. However, this certificate will only apply to upcoming training completions, so changes must be handwritten on previously completed ones. Additionally, the certificate must be manually selected each time it's printed from Relias.
ii.	To correct our mistake from last time, we have assigned the following tasks with due dates:
1.	For trainings already completed, we must handwrite the missing information. This will be completed by 11/24/2024 and was assigned to our overnight Supervisor Latasha Vaclavik to begin on 11/21/24. 
2.	The Program Manager Tanya Paniagua will complete an audit of all training certificates to ensure each document has been corrected to reflect the standard referenced above on 11/25/24

The operation training certificate audit and a sample was provided via email on 11.29.24. The audit details information about all certificates having instructor names, credentials and if any corrections are still needed. 


An administrative review was requested during the 10.22.24 inspection for this citation. 
"
10/08/2024,748.2003(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/11/2024,11/19/2024,Individual Standards Evaluated,Medium High,Yes,"During the inspection, one pill of Benztropine medication was found outside the container and inside the Ziplock bag where the medication bottles are stored. ",Medication storage was reviewed and all medication was found to be stored in their original containers. 
09/25/2024,748.191(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,09/25/2024,,Individual Standards Evaluated,Medium High,Yes,Residential Child Care Regulation observed the living area without any evacuation plan. The operation printed and posted the evacuation plan during the inspection. ,
09/11/2024,748.930(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/13/2024,09/26/2024,Individual Standards Evaluated,Medium High,Yes,The employee file reviewed has delinquent training related to Trauma Informed Care. ,The employee completed the Trauma Informed Care training on 09.11.24 
09/11/2024,748.2205(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/13/2024,09/26/2024,Individual Standards Evaluated,Medium,Yes,Medication label does not reflect the dosage increase as indicated on the prescription. ,"The operation informed the medication label was correct due to the number of pills the child was required to take, this would meet the appropriate dosage. AR will be requested. "
09/11/2024,748.930(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/13/2024,09/26/2024,Individual Standards Evaluated,Medium High,Yes,The employee file reviewed has delinquent training related to transportation.,The employee completed the transportation training on 09.11.24
09/11/2024,748.930(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/13/2024,09/26/2024,Individual Standards Evaluated,Medium High,Yes,The employee file reviewed has delinquent training related to Normalcy. ,The employee completed the Normalcy training on 09.11.24
