Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
08/18/2025,748.2101(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,08/18/2025,,Individual Standards Evaluated,Medium High,Yes,"During the walkthrough, it was observed that 4 medication boxes with psychotropic medications was not double locked.   ",
08/05/2025,748.311(1) - Reports and Record Keeping,Reports and Record Keeping,No,08/12/2025,08/19/2025,D:Reports and Record Keeping,Medium,Yes,"When reviewing the incident report, the address to the facility was not on the serious incident report. ",An email was received from the LCCA with the updated serious incident report which includes the operation's address. 
08/05/2025,748.363(8) - Reports and Record Keeping,Reports and Record Keeping,No,08/12/2025,08/19/2025,D:Reports and Record Keeping,Medium,Yes,"When reviewing staff files, 2/2 files did not contain an affidavit.  ",An email was received from the LCCA with the 2 affidavits for the staff files reviewed at the time of the inspection. The LCCA also reported that all files have been audited and include the affidavit. 
08/05/2025,748.2101(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,08/05/2025,,Individual Standards Evaluated,Medium High,Yes,"When conducting a walkthrough, 3 psychotropics medications were observed not to be double locked. ",
08/05/2025,748.363(13) - Reports and Record Keeping,Reports and Record Keeping,No,08/12/2025,08/19/2025,D:Reports and Record Keeping,Medium,Yes,"When reviewing staff files, 2/2 contained incomplete records of training and did not include the hours of training. ",An email was received from the LCCA and reports a running list of hours for training has been included to the personnel checklist in all personnel files. 
08/05/2025,748.685(a)(3) - Personnel,Personnel,No,08/12/2025,08/26/2025,E:Personnel,High,Yes,"It was observed that a child walked out of the home without staff knowing, while 2 staff were upstairs and 1 was in the office.","An in-person inspection was conducted on 8/26/25 at the operation. Interviews were held with 2 staff, including the LCCA and staff present when the citation was issued. Service plan was reviewed. Interviews conducted assessed supervision when children in care want to go outside. There were no further concerns with supervision. "
08/05/2025,748.151(3) - Organization and Administration,Organization and Administration,No,08/12/2025,08/19/2025,C:Organization and Administration,Medium,Yes,"When reviewing staff files, 2/2 training certificate report they completed 16 hours of SAMA training in 1 day but completed only 8 contact hours. ",An email was received from the LCCA and reports that all SAMA certificates have been updated to 8 hours for the 1st session and will be completed in 2 8-hour sessions over two days. 
08/04/2025,748.3301(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/22/2025,09/18/2025,Individual Standards Evaluated,Medium High,Yes,It was observed through photo documentation of a child actively using a broken futon. ,An email was received from the operation. The operation reports that the futon has been disposed of and is no longer available for use. 
08/04/2025,748.685(c)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/22/2025,09/18/2025,Individual Standards Evaluated,Medium,Yes,"Through interviews and documentation, it was determined that 2 children in care were not being supervised according to their preliminary service plan requiring 1:1 supervision. ",Admin implemented that Treatment Director is the one who authorizes a 1:1 and signs off on preliminary service plans. Those and safety plans are now shared with staff through employee notification system.
08/04/2025,748.1331(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/22/2025,09/18/2025,Individual Standards Evaluated,Medium Low,Yes,Through interviews and documentation reviewed it was determined that a child in care did not have a preliminary service plan within the required 72 hours.,An email was received from the operation. Treatment Director will conduct frequent chart audits to ensure all documents are in residents file by deadline. TD will also review plans with staff and day shift will huddle for passdowns in admin office 10/15 min prior to shift change.
08/04/2025,748.2203(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/22/2025,09/18/2025,Individual Standards Evaluated,Medium High,Yes,"When reviewing medication logs for 1 child in care, there were 4 prescription medication doses missed. ",An email was received from the operation. Admin implemented that staff must submit daily logs for verification check. They also report that the CMA/Med tech is checking MAR's daily.
08/04/2025,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/22/2025,09/12/2025,Individual Standards Evaluated,Medium High,Yes,"When reviewing the medication log for a child in care, the child was not prescribed 1 medication as directed by their medication label and was given 2 doses instead of 3 on 4 different dates. ","An email was received from the LCCA reporting that medication logs are now being reviewed daily by an additional set of eyeseither the LCCA, the Treatment Director or another designated staff memberto ensure there are no discrepancies in documentation or dosing. 
To further enhance accountability, we have implemented a protocol requiring staff to submit timestamped photos of each medication administration to our secured group thread immediately after the dose is given. This measure ensures real-time verification, transparency, and timely oversight.
"
