Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
10/02/2023,745.635(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/31/2023,10/31/2023,Individual Standards Evaluated,High,Yes,"A staff member whose background check conditions state she cannot administer medication, does so at the operation. ","Corrections submitted. Operation Administrator reported that supervisors have been re-trained on provisional status background checks as of October 25, 2023.  

Location: TRELS Homes 504 W. Lewis, Spring, Texas. 


How To Prevent from Happening in the Future: 

Trels will not allow employees with provisional background check status to be in ECP (medication management system) so they do not accidentally clear no pass alerts.  "
05/30/2023,748.1661(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/16/2023,11/21/2023,Individual Standards Evaluated,High,Yes,"During the course of this investigation, it was found that this standard was deficient due to a caregiver allowing children to vape and smoke and even offering it to them.",Follow-up conducted on 11.21.23 and TRELS operation is in compliance effective 10.4.23.  
05/30/2023,748.1661(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/16/2023,11/21/2023,Individual Standards Evaluated,Medium High,No,"During the course of this investigation this standard was found to be deficient due to multiple children reporting that a caregiver smoked and vaped in their presence at the operation, during outings and inside the operation.",Follow-up conducted on 11.21.23 and TRELS operation is in compliance effective 10.4.23.  
05/30/2023,748.303(a)(3)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/16/2023,11/21/2023,Individual Standards Evaluated,Medium High,No,During the course of the investigation this standard was found to be deficient due to the operation being notified by a child in care that they there were possible behaviors of abuse or neglect by a staff and the incident not being reported timely. ,Follow-up conducted on 11.21.23 and TRELS operation is in compliance effective 10.4.23.  
05/30/2023,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/16/2023,11/21/2023,Individual Standards Evaluated,High,Yes,"During the course of the investigation this standard was found to be deficient due to the operation receiving an RTB PHAB, NSUP and SXAB.",Follow-up conducted on 11.21.23 and TRELS operation is in compliance effective 10.4.23.  
05/30/2023,748.1101(b)(4)(A)(vii) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/16/2023,11/21/2023,Individual Standards Evaluated,Medium High,No,During the course of this investigation this standard was found to be deficient due to multiple children in care reporting that a caregiver touched a child in care inappropriately.,Follow-up conducted on 11.21.23 and TRELS operation is in compliance effective 10.4.23.  
05/30/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/16/2023,11/21/2023,Individual Standards Evaluated,Medium High,No,During the course of this investigation this standard was found to be deficient due to a caregiver taking the children inappropriate areas during outings and also asking children to buy her things. ,Follow-up conducted on 11.21.23 and TRELS operation is in compliance effective 10.4.23.  
08/02/2022,748.3443(b)(1) - Physical Site,Physical Site,Yes,08/02/2022,,P:Physical Site,Medium,No,The refrigerator temperature read 46 degrees and the deep freezer temperature read 17 degrees.,
08/02/2022,748.151(3) - Organization and Administration,Organization and Administration,No,08/09/2022,08/09/2022,C:Organization and Administration,Medium,No,"Four medication logs were observed with documentation inaccuracies. In addition, the Organizational Chart had not been updated.","TRELS Has implemented a practice that requires all medication changes reasons to be typed onto the MAR to make med changes easier to see to RCCR and DFPS
TRELS Has requested an administrative review for this deficiency.
"
08/02/2022,748.2003(b)(3) - Medication,Medication,No,08/05/2022,08/09/2022,L:Medication,Medium High,Yes,"From July 8th-11th, one child's medication log showed she was receiving 15mg of Aripiprazole once a day, when the prescription stated she should receive 15mg twice a day.","TRELS Has implemented a practice that requires all medication changes reasons to be typed onto the MAR to make med changes easier to see to RCCR and DFPS
TRELS Has requested an administrative review for this deficiency
"
