Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
05/22/2023,748.1501(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2023,05/29/2023,Individual Standards Evaluated,Medium High,Yes,A child's dental appointment is past due as of 5/9/23. ,"5/29/23: Child's dentist appointment has been set for June 1st at 3:00 pm. 
6/1/23: Child discharged from facility. "
05/22/2023,748.509 - Individual Standards Evaluated,Individual Standards Evaluated,No,05/29/2023,05/29/2023,Individual Standards Evaluated,Medium,Yes,A staff member that has been on shift has not had a tB screening. ,"5/29/23: Staff went and had her TB test done but was not able to have it read due to her being sick. She is not on the schedule and will not be until the test is complete. 
6/1/23: Children were discharged from the facility. 
6/16/23: There are no staff at the facility. "
05/22/2023,748.930(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/29/2023,05/29/2023,Individual Standards Evaluated,Medium High,Yes,A staff's training is past due for DFPS Trauma Informed Care and DFPS Recognizing and Reporting Child Abuse. ,Training completion certificates were received from the Administrator via email for staff in question. 
05/19/2023,745.8411(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/06/2023,09/05/2023,Individual Standards Evaluated,High,Yes,"A child's medication and medication record was altered during an unannounced inspection at the operation, to portray compliance. ","9/5/23: Per the ED Amanda Diaz, ""As far as compliance with these matters is concerned, at this time, there are currently no residents or direct care staff on campus."""
05/19/2023,748.2103(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/06/2023,09/05/2023,Individual Standards Evaluated,Medium,Yes,A child's single-loose pill was observed in a zipped bag in the desk drawer of an administrative staff. ,"9/5/23: Per the ED Amanda Diaz, ""As far as compliance with these matters is concerned, at this time, there are currently no residents or direct care staff on campus."""
05/18/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/04/2023,07/28/2023,Individual Standards Evaluated,Medium High,Yes,"Staff did not act prudently when not searching a child upon watching him make a potential drug transaction on campus. Administration did not act prudently when waiting a full day to call LE to assist with the incident, when waiting 2 days to search the child and their belongings, when waiting several weeks to drug test the child even after smelling smoke of an illegal substance in their room, and when not providing any level of discipline for having illegal substances at the facility. ","Per CM Patricia Planas, ""as far as our compliance with these matters is concerned, at this time, we do not have any residents on campus or any direct care staff to be able to correct this action."""
05/18/2023,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/04/2023,07/28/2023,Individual Standards Evaluated,High,Yes,"Staff allowed a child to ride his bike outside while staff stayed indoors and when a random car approached the child, the staff chose to not to go outside to intervene but record the exchange between the child and the person in the random car while staying inside the cottage, potentially leaving the child at immediate danger. ","Per CM Patricia Planas, ""as far as our compliance with these matters is concerned, at this time, we do not have any residents on campus or any direct care staff to be able to correct this action."""
05/15/2023,748.2151(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/28/2023,07/28/2023,Individual Standards Evaluated,Medium High,Yes,Twice in May 2023 a child's medication record was not appropriately logged. Medication record on 5/11/23 indicated that meds were administered on 5/11/23 but was not logged onto the record until 5/17/23. Medication record on 5/18/23 indicated that meds were administered on 5/18/23 but was not logged onto the record until 5/19/23. ,"Per CM Patricia Planas, ""as far as our compliance with these matters is concerned, at this time, we do not have any residents on campus or any direct care staff to be able to correct this action."""
05/15/2023,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/28/2023,07/28/2023,Individual Standards Evaluated,Medium,Yes,"Medication records are not being logged accurately, as a child and 2 staff recall a DCS administering medications, but the log was completed as administered by the Director. 
","Per CM Patricia Planas, ""as far as our compliance with these matters is concerned, at this time, we do not have any residents on campus or any direct care staff to be able to correct this action."""
04/29/2023,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/23/2023,06/20/2023,Individual Standards Evaluated,Medium High,Yes,"Based on information gathered during interviews as well as a review of operation records, it was determined staff utilized abusive and/or profane language towards an adolescent in care.","On 06/20/2023, Boys Haven Assistant Executive Director/LCCA submitted a Corrective Action Plan via email to licensing staff.

According to the Corrective Action Plan, the staff was written up for the action.  Additionally, the staff was refreshed on Behavior Management techniques by reviewing TBRI (Trust Based Relational Intervention) which is based on three principles, Connecting, Empowering and Correcting.  Appropriate consequences were discussed with staff as well.

Currently, Boys Haven does not have staff or residents.  The operation's last resident left on 06/02/2023 as well as all staff last day was on 06/16/2023."
