Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/25/2025,748.1615(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/14/2025,08/19/2025,Individual Standards Evaluated,Medium High,Yes,"The child is required to wear helmet during day not at night while sleeping.
Child was observed wearing helmet while sleeping.",The operation provided the K-906-2403 form dated 07/02/2025 stating child in care can wear helmet during awake hours only. Operation will trained staff on 08/19/2025 at 5 pm on proper wear and hours of when child in care can wear protective device and submit sign in roster to the licensing representative. Staff was also informed on 07/23/2025 and staff acknowledged child in care can only wear helmet during awake hours. 
04/10/2025,748.753(a)(2) - Personnel,Personnel,No,04/17/2025,04/16/2025,E:Personnel,Medium High,Yes,"Employee files include the name and contact information of two references: however, none of the files evaluated include a documentation of the conversation with the references. ","The operation provided the following response:
This letter will be placed in all the current employee files stating, Amor Purus II employee files were cited on 4/10/2025 for not having the above information. The Human Resource Department will verify references to ensure that the future/new employees are suitable to work with or around children by completing the Pre-Employment Screening Form."
04/10/2025,748.751(b)(2) - Personnel,Personnel,No,04/17/2025,04/15/2025,E:Personnel,Medium Low,Yes,None of the four employee files that were evaluated did not include documentation of the conversation with their former employers.,"The operation provided the following response:
This letter will be placed in all the current employee files stating, Amor Purus II employee files were cited on 4/10/2024 for not having the above information. The Human Resource Department will ensure that the future/new employees will document the applicants results from their previous employer and place it in their personnel file."
04/10/2025,748.753(c)(3) - Personnel,Personnel,No,04/17/2025,04/16/2025,E:Personnel,Medium High,Yes,Four of four employee files evaluated do not include all of the required information for pre-employment screening.,"The operation provided the following response:
This letter will be placed in all the current employee files stating, Amor Purus II employee files were cited on 4/10/2025 for not documenting the assessment of applicants suitable to work with or around children. The Human Resource Department will document the assessment of future/new employees and ensure that the required pre-screening information is being met by completing the Pre-Employment Screening Form."
04/10/2025,748.3233(b)(3) - Safety and Emergency Practices,Safety and Emergency Practices,No,04/17/2025,04/16/2025,O:Safety and Emergency Practices,Medium High,Yes,"Emergency evacuation is placed throughout the home; however, a shelter in place is not indicated on the diagram.","Operation provided the following response:
The Shelter In Place has been added to the diagram. Please see the attached diagram."
10/03/2024,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/03/2024,01/27/2025,Individual Standards Evaluated,High,Yes,"The operation's administrator resigned effective 4/13/24.

On 4/22/24, the operation was provided technical assistance and given 60 days to hire a qualified administrator.

On 6/25/24, the operation was cited for administrator vacancy, provided technical assistance, and given 30 days to obtain an administrator. 

On 7/31/24, the operation was cited for administrator vacancy, provided technical assistance, and given 30 days to obtain an administrator. 

On 8/30/24, the operation was cited for administrator vacancy, provided technical assistance, and given 30 days to obtain an administrator. 

The operation's administrator position continues to remain vacant. The operation has 30 days from the date of this assessment to obtain an administrator.
",Upon phone and email verification operation verified LCCA information however the OP is having technical difficulties with their portal/system and are unable to input the new administrator within the system at this time. They were advised to contact their IT to fix this issue. 
08/30/2024,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/30/2024,10/03/2024,Individual Standards Evaluated,High,Yes,"The operation's administrator resigned effective 4/13/24.

On 4/22/24, the operation was provided technical assistance and given 60 days to hire a qualified administrator.

On 6/25/24, the operation was cited for administrator vacancy, provided technical assistance, and given 30 days to obtain an administrator. 

On 7/31/24, the operation was cited for administrator vacancy, provided technical assistance, and given 30 days to obtain an administrator. 

The operation's administrator position continues to remain vacant.

The operation has 30 days from the date of this assessment to obtain an administrator.
",
07/31/2024,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/30/2024,08/30/2024,Individual Standards Evaluated,High,Yes,"The operation's administrator resigned effective 4/13/24.

On 4/22/24, the operation was provided technical assistance and given 60 days to hire a qualified administrator.

On 6/25/24, the operation was cited for administrator vacancy, provided technical assistance, and given 30 days to obtain an administrator. 

The operation's administrator position continues to remain vacant.

The operation has 30 days from the date of this assessment to obtain an administrator.
",
06/28/2024,748.2151(b)(1) - Medication,Medication,No,07/08/2024,07/15/2024,L:Medication,Medium High,Yes,During the inspection it was found that two children's medication logs were blank for the month of June although the medication was still administered.,"Upon any medication reviews and changes, the LCCA and the Executive Director will update the medication log with the new medication prescribed by the proper medical professional. 

By implementing these steps, Amor Purus II aims to maintain the highest standards in medication management and ensure the safety and well-being of all residents."
06/28/2024,748.2151(d) - Medication,Medication,No,07/08/2024,07/15/2024,L:Medication,Medium High,Yes,During the inspection it was found that four of the children had a discrepancy in the count of medication logged and the amount of medication physically available.,"We will implement the DFPS 2993 form as the new standard for medication logs to ensure precise accounting of all medications.

Our current Pharmacy will be requested to provide medication in blister packs. Each pack will be secured by a strong, paper-backed foil to protect the pills until they are dispensed.
"
06/25/2024,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/25/2024,07/31/2024,Individual Standards Evaluated,High,Yes,"The operation's administrator resigned effective 4/13/24.

On 4/22/24, the operation was provided technical assistance and given 60 days to hire a qualified administrator.

The operation's administrator position continues to remain vacant.",
05/20/2024,748.3117(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/27/2024,06/28/2024,Individual Standards Evaluated,Medium Low,No,Fire Extinguisher observed in the kitchen pantry was purchased/serviced October 2022. ,Fire Extinguisher observed in the kitchen pantry was purchased/serviced October 2022. 
05/10/2024,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/21/2024,08/14/2024,Individual Standards Evaluated,High,Yes,It was reported that a staff member utilized a spatula as a form of punishment. It was reported children were spanked and threatened with the spatula in order to control their behavior. ,"Unnannounced inspection conducted at the operation, interviews were conducted with a child and staff, compliance met. "
04/22/2024,748.153(3)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/25/2024,05/15/2024,Individual Standards Evaluated,Medium High,Yes,"The administrator of record for the operation notified CCR on 4/22/24, of no longer being employed at the operation effective 4/13/24.
The operation has not reported the vacancy of the administrator position.",
04/22/2024,748.153(3)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/25/2024,05/15/2024,Individual Standards Evaluated,Medium High,Yes,The operation's administrator resigned effective 4/13/24. ,
06/02/2023,745.641 - Individual Standards Evaluated,Individual Standards Evaluated,No,06/02/2023,06/13/2023,Individual Standards Evaluated,High,Yes,"During the inspection a caregiver was present with a child in care, and the caregiver did not have a background check. That caregiver was immediately removed and replaced by another caregiver. ",Provider submitted Corrective Action plan via email with the correction of deficiency.  Corrective Action Plan was downloaded in SharePoint. The background check was submitted for the employee and is active. 
01/26/2023,748.3701(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/31/2023,02/09/2023,Individual Standards Evaluated,Medium Low,Yes,No outdoor activities daily ,Operation emailed new recreational calendar with outdoor and indoor activities.
01/26/2023,745.4151(c)(5)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/31/2023,02/09/2023,Individual Standards Evaluated,High,Yes,"Administrator drug test, no phencyclidine (PCP)",Operation provided copy of new drug test with PCP drug testing
01/26/2023,748.3239(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/31/2023,02/09/2023,Individual Standards Evaluated,Medium Low,Yes, missing type of drill and time of the drill ,The operation sent by email an evacuation drill document with the type of drill and time added
01/26/2023,748.363(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/31/2023,02/09/2023,Individual Standards Evaluated,Medium,Yes,"Administrator file, no job description",Observed updated file at the operation 
