Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/14/2025,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/18/2025,08/18/2025,Individual Standards Evaluated,Medium High,Yes,Staff members engaged in a verbal altercation in the presence of children in care. ,"A conversation with the owner held on 06/17/2025 indicated she spoke with both staff and provided the option of one going to work at the other facility and also directly reporting to her as supervisor.

On 08/18/2025 an email received from Administrator with a letter stating the staff involved in the verbal altercation is no longer employed at the operation and her last day was July 16, 2025.  
 
Staff no longer employed at the operation was verified as inactive in CLASS."
03/22/2025,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/30/2025,05/15/2025,Individual Standards Evaluated,High,Yes,During an investigation it was discovered that a resident in care was absent from the facility without the knowledge of staff for over an hour. ,748.685(a)(4) Caregiver responsibility -Blessed Kidz staff has been retrained by the Administrator on providing the level of supervision necessary to ensure each child's safety and well-being
03/22/2025,748.2151(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/12/2025,05/15/2025,Individual Standards Evaluated,Medium High,Yes,"During an investigation medical records requested, had incomplete logs of the residents refusing or taking medicine. ",The operation provided completed log that indicates resident taking medication or refusing to take medication and it was signed and dated by caregiver who administered the medication.
12/03/2024,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/17/2024,12/04/2024,Individual Standards Evaluated,Medium,Yes,"An employee, who is no longer employed at the operation, as of 11/23/2024, still have an active background check.","The operation provided the updated response on December 4, 2024:
Blessed Kidz will ensure that each employee is deactivated in the system upon termination or their exit from employment. The administrator will inactivate each employee that is no longer associated with the operation within 7 days of them leaving

The operation provided the following response on December 3, 2024:
Blessed Kidz will ensure that each employee is deactivated in the system upon termination or their exit from employment."
12/03/2024,748.2103(a) - Medication,Medication,No,12/03/2024,12/16/2024,L:Medication,Medium High,Yes,Expired medication dated 11/24/2024 was still in the medication bin on 12/03/2024.,"Operation provided the discontinued medication log on 12/16/2024.  Supervisor approval was received to not conduct a follow-up.

The operation provided the following updated response on 12/04/2024:

Blessed Kidz will ensure that all expired meds will be inventoried and stored separately from current meds by logging the dates of expiration and discarding appropriately. The administrator will ensure that the medication that is taken by the residents are still valid and will properly discard any expired medication.

The operation provided the following response on December 3, 2024:

Blessed Kidz will ensure that all expired meds will be inventoried and stored separately from current meds by logging the dates of expiration and discarding appropriately.

After the inspection ended, the Inspector observed the Administrator inventorying and discarding the expired over-the-counter medication."
11/12/2024,748.3421(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/19/2024,12/03/2024,Individual Standards Evaluated,Medium High,Yes,Cleaning supplies were observed unlocked and accessible to children.,"Inspector conducted a physical walkthrough of the operation, and all chemicals and/or poisonous items were observed to be locked, stored appropriately, and inaccessible to children in care. 

The operation provided the following response on November 13, 2024:

Blessed Kidz RTC will ensure poisonous/flammable material is stored in an area that is inaccessible to children unless child is capable to use responsibly by training staff to make sure it is locked away in a closet with the other chemicals."
10/07/2024,748.2151(c)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/26/2024,11/26/2024,Individual Standards Evaluated,Medium,Yes,Two medication logs were observed to be blank for the reason for the prescribed medication. ,"The operation provided the following response on November 26:

Blessed Kidz RTC will ensure that the reason medication was prescribed is clearly indicated on the medication log by checking each one individually."
10/07/2024,748.311(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/26/2024,11/26/2024,Individual Standards Evaluated,Medium,Yes,Serious incident report is documented as N/A where the information should include information for each child involved in the incident.,"The operation provided the following response on November 26, 2024:
Blessed Kidz RTC has provided additional training and a template to ensure the Serious Incident Documentation includes the name, age, gender, date of admission and any other required information for all children involved in an incident."
10/07/2024,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/26/2024,11/26/2024,Individual Standards Evaluated,Medium,Yes,Nearly all documents provided were observed to be incomplete and/or partially provided and an incident report was unable to be located.,"The operation provided the following response on November 26, 2024:
Blessed Kidz RTC has provided training and templates to all staff to ensure that the records are current, complete, true and accurate as reflected in its operational responsibilities."
10/07/2024,748.2151(c)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/26/2024,11/26/2024,Individual Standards Evaluated,Medium,Yes,"Seven of seven medication log do not include the name and signature of the staff member who administered the medication.  Only one medication log has a staff name, signature, and initial but the initial doesn't belong to any of the staff initials on the dates the medications were administered. ","The operation provided the following response on November 26, 2024:
Blessed Kidz RTC has provided training on including the name and signature of the person administering the medication."
