Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
07/25/2024,748.151(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/27/2024,08/27/2024,Individual Standards Evaluated,Medium,Yes,"The operation's serious incident report policy states that employees shall report serious incidents to the abuse hotline, without delegating the reporting to another party. Based on the information provided, staff are required to only document serious incidents so management staff can review the incidents and report to the hotline when deemed necessary. Therefore, operation staff failed to follow their written serious incident reporting policy.","The operation was notified of HHSC's intent to deny a permit on 8/5/2024. The operation has no children in care and is no longer allowed to operate. A follow up inspection was conducted at the operation on 8/14/2024. The operation appears to be closed, and there does not appear to be any staff or children present at the operation. The permit holder was contacted via phone call during the inspection. The permit holder confirmed that all children have been discharged, and there are no staff working at the operation. The permit holder was not able to meet licensing at the operation at the time of the inspection. The permit holder contacted two former operation staff to see if they could meet licensing at the operation. Neither staff was available. The permit holder was provided with instructions on how to mail the operation's permit to licensing."
07/25/2024,748.311(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/27/2024,08/27/2024,Individual Standards Evaluated,Medium,Yes,"Of the five serious incident reports reviewed, four of the incidents were related to children in care sustaining injuries that required medical attention. Three of those incident reports did not have any documentation for any type of medical intervention by operation staff or medical professionals. Additionally, the fifth serious incident report related to a child being in possession of a vape pen had no type of invention or resolution documented for the incident.   ","The operation was notified of HHSC's intent to deny a permit on 8/5/2024. The operation has no children in care and is no longer allowed to operate. A follow up inspection was conducted at the operation on 8/14/2024. The operation appears to be closed, and there does not appear to be any staff or children present at the operation. The permit holder was contacted via phone call during the inspection. The permit holder confirmed that all children have been discharged, and there are no staff working at the operation. The permit holder was not able to meet licensing at the operation at the time of the inspection. The permit holder contacted two former operation staff to see if they could meet licensing at the operation. Neither staff was available. The permit holder was provided with instructions on how to mail the operation's permit to licensing."
07/25/2024,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/27/2024,08/27/2024,Individual Standards Evaluated,Medium High,Yes,"During two separate incidents, two children in care sustained injuries that required medical treatment. These incidents were not reported to licensing. ","The operation was notified of HHSC's intent to deny a permit on 8/5/2024. The operation has no children in care and is no longer allowed to operate. A follow up inspection was conducted at the operation on 8/14/2024. The operation appears to be closed, and there does not appear to be any staff or children present at the operation. The permit holder was contacted via phone call during the inspection. The permit holder confirmed that all children have been discharged, and there are no staff working at the operation. The permit holder was not able to meet licensing at the operation at the time of the inspection. The permit holder contacted two former operation staff to see if they could meet licensing at the operation. Neither staff was available. The permit holder was provided with instructions on how to mail the operation's permit to licensing."
07/25/2024,748.1531(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/27/2024,08/27/2024,Individual Standards Evaluated,High,Yes,"On two separate occasions, a child in care sustained head injuries when they hit their head on concrete and the tile floor. The head injuries were described by staff as bleeding and ""a good size bump."" Staff failed to take the child to be evaluated by medical professionals. ","The operation was notified of HHSC's intent to deny a permit on 8/5/2024. The operation has no children in care and is no longer allowed to operate. A follow up inspection was conducted at the operation on 8/14/2024. The operation appears to be closed, and there does not appear to be any staff or children present at the operation. The permit holder was contacted via phone call during the inspection. The permit holder confirmed that all children have been discharged, and there are no staff working at the operation. The permit holder was not able to meet licensing at the operation at the time of the inspection. The permit holder contacted two former operation staff to see if they could meet licensing at the operation. Neither staff was available. The permit holder was provided with instructions on how to mail the operation's permit to licensing."
07/25/2024,748.303(a)(2)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/27/2024,08/27/2024,Individual Standards Evaluated,Medium High,Yes,"During two separate incidents, two children in care sustained injuries that required medical treatment. These incidents were not reported to the children's caseworkers. ","The operation was notified of HHSC's intent to deny a permit on 8/5/2024. The operation has no children in care and is no longer allowed to operate. A follow up inspection was conducted at the operation on 8/14/2024. The operation appears to be closed, and there does not appear to be any staff or children present at the operation. The permit holder was contacted via phone call during the inspection. The permit holder confirmed that all children have been discharged, and there are no staff working at the operation. The permit holder was not able to meet licensing at the operation at the time of the inspection. The permit holder contacted two former operation staff to see if they could meet licensing at the operation. Neither staff was available. The permit holder was provided with instructions on how to mail the operation's permit to licensing."
07/25/2024,748.539 - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,08/14/2024,Individual Standards Evaluated,Medium,No,"After conducting an investigation inspection, Licensing was unable to exit with the administrator. Two attempts were made to contact the administrator by telephone. It was reported by the case manager the administrator was out due to an eye procedure, and she was not aware of who was left in charge. ","The operation was notified of HHSC's intent to deny a permit on 8/5/2024, and as of this date, the operation has not requested an administrative review. The operation has no children in care and is no longer allowed to operate. A follow up inspection was conducted at the operation on 8/14/2024. The operation appears to be closed, and there does not appear to be any staff or children present at the operation. The permit holder was contacted via phone call during the inspection. The permit holder confirmed that all children have been discharged, and there are no staff working at the operation. The permit holder was not able to meet licensing at the operation at the time of the inspection. The permit holder contacted two former operation staff to see if they could meet licensing at the operation. Neither staff was available. The permit holder was provided with instructions on how to mail the operation's permit to licensing."
07/25/2024,748.3421(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,07/26/2024,Individual Standards Evaluated,Medium High,Yes,"During the walk-through, there were unlocked chemicals under the kitchen sink, in the downstairs bathroom, and in the laundry room. ",CEO sent email stating that the children had left the temporary location and went back to the operation.
07/25/2024,748.3443(a)(6) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/25/2024,,Individual Standards Evaluated,Medium,No,"During the walk-through, there was a roll of sausage in the refrigerator that was not properly packaged and stored. This was corrected at inspection.",
07/23/2024,748.1339(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/26/2024,07/31/2024,Individual Standards Evaluated,Low,No,The operation failed to submit a correction plan or proof of corrections addressing the service planning team involvement in the development of a child's service plan by the compliance date.  ,CEO sent email with the following corretions: Service Plan re-training with Case Manager Xaley Woolfolk. To ensure that all persons on the treatment team are notified within 14 days. We will ensure the 14-day notice is completed and sent to appropriate parties and we will maintain a record of it. We also will send completed copy of the service plan and request signatures within 10 days after completion if the parties did not participate in the original service planning day..  
07/23/2024,748.1583(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/26/2024,07/31/2024,Individual Standards Evaluated,Medium,No,The operation failed to submit a correction plan or proof of corrections addressing the caregiver's TB test results by the compliance date.  ,"Krystle Johnson is scheduled for a new TB Test 7/30/24 to replace her initial results.
Update: Krystle was able to obtain a copy of her original T.B. test. Please see attached  "
