Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
03/13/2025,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/27/2025,04/27/2025,Individual Standards Evaluated,Medium,No,4 staff files reviewed did not have current trainings. 5 children's files reviewed did not have required documentation.,"It was discussed that anytime Embracing Destiny GRO staff is having issues with logging into the portal to complete the DFPS required trainings or to print out training certificates with a date on them, that individual should email or call IT as follow up to show that you are attempting to resolve this issue. The email or documentation of the phone call made to IT should be saved and filed accordingly in the staff records, as well as you can also escalate the IT ticket to your RCM while the issue is being resolved. "
03/13/2025,748.393(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/27/2025,03/27/2025,Individual Standards Evaluated,Medium,No,6 children's files reviewed were not accurate as they did not have required documentation as far as 2403.,"It was discussed that after December 6, 2024 the Form 2403 is no longer needed to document Medical, Dental, and Behavioral Health visits. Embracing Destiny has opted to continue to use the Form 2403 as documentation that the visit has been done and they agreed to complete the form in its entirety."
03/13/2025,748.1337(b)(1)(A)(iii) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/27/2025,03/27/2025,Individual Standards Evaluated,Medium Low,No,Two of six child files reviewed did not have documentation to support the implementation of the CANS Assessment recommendation. ,It was discussed that referrals to the Developmental Disability Specialist must be made if this is a recommendation on the childs CANS Assessment. The operation agreed to include a copy of the email requesting that the referral be completed as well as a copy of the referral will be filed in the childs record.
03/13/2025,748.2151(c)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/27/2025,04/21/2025,Individual Standards Evaluated,Medium,No,There were no staff initials documented in the Medication Administration Record.,"A corrective action plan was created and effective immediately, the supervisor on shift will ensure that all required signatures and initials are documented in the Medication Administration Record. The MARs will be checked daily following the administration of the medications to the children.
These will be checked for each shift and staff who administers and records each time the medication is given to the clients.
If for some reason the supervisor is unable to perform this duty, the facility manger will be next in line to review these documents to ensure all required signatures and initials are in place.
"
04/26/2024,748.2461(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/21/2024,05/21/2024,Individual Standards Evaluated,High,Yes,The restraint conducted was taken to the ground. ,"The agency sent, ""implemented immediately, no resident will be placed in a prone or supine restraint at any time. Containment positions used by Embracing Destiny will be the Hug containment/Escort and assist to ground from Elbow-to Hip containment. The agency was asked to clarify how this will be implemented or had been implemented since being cited. to complete the compliance.
5.24.24-""They will receive this training twice a year."""
06/15/2023,748.930(b)(4) - Training and Professional Development,Training and Professional Development,No,06/22/2023,06/26/2023,F:Training and Professional Development,Medium High,No,A review of the file of a staff authorized to transport children showed that the staff only had 0.15 hours of transportation training.,"Training on transportation were updated for all staff in both RTC and GRO.
Certificates as well as the training attendance are uploaded in Sharepoint."
06/15/2023,748.2003(b)(3) - Medication,Medication,No,06/16/2023,06/16/2023,L:Medication,Medium High,No,A child resident was not administered his prescribed medicine on time (AM medicine).,Staff concerned on administering medicine was given a re-orientation on timely administration of medicines.
06/15/2022,748.311(1) - Reports and Record Keeping,Reports and Record Keeping,No,06/29/2022,06/29/2022,D:Reports and Record Keeping,Medium,Yes,While reviewing the serious incident report it was found the physical address and telephone was not listed on the report.,"On 06/29/22, compliance plan was received from operation with the following corrections:

The Serious Incident Report Form was update to include the physical address and telephone number. Copy was provided and located in Share Point. "
06/15/2022,748.2855(a)(3) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,06/29/2022,06/29/2022,N:Emergency Behavior Intervention,Medium,Yes,While reviewing the EBI report it was found that the de-escalation during the use of EBI was not listed. 748.2855(a)(10)-attempts to explain to the child what was necessary for release from intervention was not listed on the report. 748.2855(a)(12)- the action the caregiver took to facilitate the child's return to normal activities was not listed on the report.,"On06/29/22, compliance plan received by email with the following corrections:

All EDF employee will be retrained on documentation of a physical restraint which will include: 
        
Behavior necessary for release         

Action the caregiver took to facilitate the childs return to the milieu

Operation also provided copy of restraint report they will utilize and this is located in Share Point."
06/15/2022,748.453(a)(1) - Reports and Record Keeping,Reports and Record Keeping,No,06/29/2022,06/29/2022,D:Reports and Record Keeping,Medium,Yes,The operation does not currently have a summary log for unauthorized absences.,"On 06/29/22, compliance plan was received by email with the following corrections:

As of June 15, 2022 Embracing Destiny Foundation GRO has created and will keep a summary log for unauthorized absences of all residents.  Copy of log was provided and located in share point."
06/15/2022,748.1101(b)(3)(L) - Children's Rights,Children's Rights,No,06/29/2022,06/29/2022,H:Children's Rights,Medium Low,Yes,While reviewing the Children's rights the right to seek employment was missing from the document. 748.1101(4)(d)(C)-Confidential care was missing however the part regarding keeping medical records and operation records private was not  listed. 748.1101(5)(b)- Ombudsman and Youth currently in foster Care was not listed on the children's right document.,"On 06/29/22, compliance plan received by email with the following corrections:

Effective immediately upon admission all resident will be given a CPS Rights of  Children and Youth in Foster Care (Form K-908-2530) to sign. These rights will also be explain to each youth.   "
06/15/2022,748.363(6) - Reports and Record Keeping,Reports and Record Keeping,No,06/29/2022,06/29/2022,D:Reports and Record Keeping,Medium,Yes,"While reviewing staff record the, Notarized Licensing Affidavit for Applicants for Employment form was not not found in the staff record.","On 06/29/22, compliance plan was received by email with the following corrections:

Effective immediately, the office manager will ensure that all new hire paperwork is completed, signed and notarized before the employee is put on the schedule. "
