Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
02/10/2025,748.535(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/11/2025,02/11/2025,Individual Standards Evaluated,Medium High,Yes,"During a review conducted on February 10, 2025, it was determined that: 
(1)	your operations administrator failed to ensure compliance with the current HM Plan; and 
(2)	more than 12 months had elapsed since the effective date of the plan.
As you know, the heightened monitoring plan for your operation included a specific planned end date at the original 12-month mark by which your operation was expected to meet all heightened monitoring criteria necessary to move out of active heightened monitoring to a phase of post plan monitoring.  As a direct result of the administrators failure to ensure timely compliance with the heightened monitoring plan, your operation was unable to successfully move to post-plan monitoring by the original planned end date necessitating previous extension.  Furthermore, due to your recent citations issued on January 15, 2025, your operations planned end date must now be revised again, and the period of heightened monitoring must be extended again. 
Further details of the administrators failure to ensure compliance include the following: 
Your operation received a medium high weighted citation in a pattern/trend category on January 15, 2025. Specifically, the operation was cited for 748.1101(b)(3)(C) Children's Rights-Adhere to the child's rights to have religious needs met. The operation met compliance on January 23, 2025.
-	Operation failed to satisfy the conditions of the plan.
-	Operation failed to demonstrate 6 months of successive compliance with the standard and contract requirements that led to heightened monitoring; and
-	Operation was unable to meet compliance with medium high and/or high weighted licensing citations.
Finding: 748.535(2)  The licensed administrator must ensure the operation complies with current heightened monitoring plan.
","An HM extension was approved effective 2/10/2024.  In conjunction with this extension, a new deadline was established by which all requirements must be completed by your GRO in order for the operation to be released from its HM plan and move to the Post-plan Monitoring Stage of HM.  Because the extended deadline is now effective, HHSC has determined that the operation is compliant with the requirements of 26 TAC 748.535(2).  The HM deadline for your operation has been extended by 6 months and the new deadline is 08/11/2025.  "
01/23/2025,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/15/2025,05/01/2025,Individual Standards Evaluated,Medium High,Yes,Two caregivers showed inappropriate videos/photos on their cell phones to children in care. Two caregivers failed to maintain personal boundaries with one another around children in care.,"An email received from the operations administrator stating the Mosaic campus is currently closed on a temporary suspension and the employees in question were terminated prior to the closure. The employees are not able to be rehired when the facility returns to open status. The operation provided termination documentation for the employees involved in the investigation. Per the administrator, they do not wish to admin review the citation."
11/12/2024,748.1101(b)(3)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/22/2025,01/23/2025,Individual Standards Evaluated,Medium High,Yes,A child in care's religious needs were not bet by having a child get vaccinated even though there was a documented exemption due to religious reasons. ,Email received from the operation stating that the employe listed in the investigation has been terminated. The current staff have received detailed instructions on the importance of in depth reading of all information that is supplied to them. They are also required to ensure that the people involved are aware of all information necessary for each child. 
11/12/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/22/2025,01/23/2025,Individual Standards Evaluated,Medium High,Yes,An employee did not read the child's documentation that showed the child had a religious exemption to not get vaccinated. ,Email received from the operation stating that the employe listed in the investigation has been terminated. The current staff have received detailed instructions on the importance of in depth reading of all information that is supplied to them. They are also required to ensure that the people involved are aware of all information necessary for each child. 
08/09/2024,748.535(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/10/2024,08/10/2024,Individual Standards Evaluated,Medium High,Yes,"During a review conducted on August 9, 2024, it was determined that: 
(1)	your operations administrator failed to ensure compliance with the current HM Plan; and 
(2)	more than 12 months had elapsed since the effective date of the plan.
As you know, the heightened monitoring plan for your operation included a specific planned end date at the original 12-month mark by which your operation was expected to meet all heightened monitoring criteria necessary to move out of active heightened monitoring to a phase of post plan monitoring.  As a direct result of the administrators failure to ensure timely compliance with the heightened monitoring plan, your operation was unable to successfully move to post-plan monitoring by the original planned end date necessitating previous extension.  Furthermore, due to your recent citations issued on July 8, 2024, your operations planned end date must now be revised again, and the period of heightened monitoring must be extended again. 
Further details of the administrators failure to ensure compliance include the following: 
Your operation received a high weighted citation in a pattern/trend category on July 8, 2024. Specifically, the operation was cited for 748.2003(b)(2) Administration of Medication-Store medication in the original container unless there is an additional container with the same label & instructions. The operation met compliance on July 22, 2024.
-	Operation failed to satisfy the conditions of the plan. 
-	Operation failed to demonstrate 6 months of successive compliance with the standard and contract requirements that led to heightened monitoring; and
-	Operation was unable to meet compliance with high weighted licensing citations.
Finding: 748.535(2)  The licensed administrator must ensure the operation complies with current heightened monitoring plan.
An administrative penalty will be assessed as a result of this citation, in accordance with Texas Human Resources Code Sec. 42.078. The maximum daily penalty for your operation is $100. 
","An HM extension was approved effective 8/9/2024.  In conjunction with this extension, a new deadline was established by which all requirements must be completed by your GRO in order for the operation to be released from its HM plan and move to the Post-plan Monitoring Stage of HM.  Because the extended deadline is now effective, HHSC has determined that the operation is compliant with the requirements of 26 TAC 748.535(2).  The HM deadline for your operation has been extended by 6 months and the new deadline is 02/10/2025.  "
07/08/2024,748.2003(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/12/2024,07/22/2024,Individual Standards Evaluated,Medium High,Yes,Two bottles of melatonin contained pills of different sizes and colors. ,"In person follow up conducted during HM Inspection #4011317.  Three children's medications were reviewed. Bottle of Melatonin was observed and only had one type of pill and Inspector was informed that staff were retrained on medication.  Email received on 07/10/2024 from operation stating Four mismatched pills in each of the bottles were removed and replaced with identical pills so that all pills in the bottles were the same. All other over the counter medications were checked to make sure the same issue was not occurring with other medications. All other pill bottles had identical pills in the bottles. SPoke with case aide and case aide supervisor to let them know that all pills in over the counter medication containers need to be identical and refilled from the same brand with teh same label and instructions. This was all done on Monday, July 8, 2024. "
03/08/2024,748.2151(c)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/08/2024,03/08/2024,Individual Standards Evaluated,Medium,Yes,Two medication logs did not have documentation what the medication was prescribed for. ,The reason for medication blanks were filled immediately upon request by HM. The case aide and case aide supervisor were spoken with regarding the importance of the medication logs containing complete information. To alleviate any issues in the future a staff training was completed on 3/7/24 regarding making sure all information is complete on the medication logs. The case aide and case aide supervisor will work closely to ensure all information is complete and accurate.
02/07/2024,748.535(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/08/2024,02/07/2024,Individual Standards Evaluated,Medium High,Yes,"During a review conducted on February 7, 2024, it was determined that: 
(1)	your operations administrator failed to ensure compliance with the current HM Plan; and 
(2)	more than 12 months had elapsed since the effective date of the plan.
As you know, the heightened monitoring plan for your operation included a specific planned end date at the original 12-month mark by which your operation was expected to meet all heightened monitoring criteria necessary to move out of active heightened monitoring to a phase of post plan monitoring.  As a direct result of the administrators failure to ensure timely compliance with the heightened monitoring plan, your operation was unable to successfully move to post-plan monitoring by the original planned end date necessitating previous extension.  Furthermore, due to your recent citations issued on January 4, 2024, your operations planned end date must now be revised again, and the period of heightened monitoring must be extended again. 
Further details of the administrators failure to ensure compliance include the following: 
Your operation received a high weighted citation in a pattern/trend category on January 4, 2024. Specifically, the operation was cited for 748.685(a)(4) Caregiver responsibility - providing the level of supervision necessary to ensure each child's safety and well-being. The operation met compliance on January 10, 2024.

-	Operation failed to satisfy the conditions of the plan. 
-	Operation failed to demonstrate 6 months of successive compliance with the standard and contract requirements that led to heightened monitoring; and
-	Operation was unable to meet compliance with high weighted licensing citations.

Finding: 748.535(2)  The licensed administrator must ensure the operation complies with current heightened monitoring plan.","An HM extension was approved effective 2/7/2024.  In conjunction with this extension, a new deadline was established by which all requirements must be completed by your GRO in order for the operation to be released from its HM plan and move to the Post-plan Monitoring Stage of HM.  Because the extended deadline is now effective, HHSC has determined that the operation is compliant with the requirements of 26 TAC 748.535(2).  The HM deadline for your operation has been extended by 6 months and the new deadline is 08/08/2024.  "
12/01/2023,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/04/2024,01/09/2024,Individual Standards Evaluated,High,Yes,A caregiver shoved a child in care on the shoulder during an argument. ,"The operation administrator has sent an email informing that the caregiver's role has been modified, and she will no longer be directly involved in providing care to children.

A walkthrough of the operation was completed, and a discussion was conducted with the caregiver and the operation administrator regarding her new position. There were no concerns noted. "
12/01/2023,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/04/2024,01/09/2024,Individual Standards Evaluated,Medium High,Yes,"A caregiver engaged in a verbal altercation with a child in care, yelling at and shaming the child. ","The operation administrator has sent an email informing that the caregiver's role has been modified, and she will no longer be directly involved in providing care to children.

A walkthrough of the operation was completed, and a discussion was conducted with the caregiver and the operation administrator regarding her new position. There were no concerns noted. "
