Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
01/08/2025,748.3701(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/26/2025,02/20/2025,Individual Standards Evaluated,Medium Low,Yes,"During interviews with staff and residents, it was determined that residents have zero outdoor time during the school week. ","Road to Wisdom, LLC will ensure that outdoor recreation is offered daily and will document when residents or when it is not possible. "
11/04/2024,748.2953(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/05/2024,11/04/2024,Individual Standards Evaluated,Medium,No,The operation did not submit their EBI quarterly data within the required timeframe for quarter three. ,"An email was received from the operation stating that the operation's quarterly data on EBI's will be reported to Licensing no later
than 15 days after the end of each quarter."
05/04/2024,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/02/2024,,Individual Standards Evaluated,Medium High,Yes,Staff indicated that restraints are used as a means to deal with behaviors such as crying and screaming. ,
05/04/2024,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/02/2024,09/13/2024,Individual Standards Evaluated,Medium High,Yes,Children interviewed at the facility mention staff consistently yells and cusses at or around the children. Children mention staff threatens children with corporal punishment.,"Road to Wisdom, LLC will ensure that staff is re-trained on our
Discipline policy within the month of August 2024, beginning on 8-2-24. Staff was re-trained on Child Rights on 7-19-24.

Interviews were conducted with children on 9/13/24. Four out of four children confirmed that staff are not cursing at them or threatened the use of corporal punishment. "
03/07/2024,748.2103(a) - Medication,Medication,No,03/21/2024,06/06/2024,L:Medication,Medium High,Yes,The discontinued medication is being stored right next to the active medication. ,Medication was found to be in compliance and not stored next to discontinued medication. 
08/10/2023,748.535(3)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/11/2023,11/07/2023,Individual Standards Evaluated,Medium,Yes,The facility did not have an available employee to pick-up a child released from juvenile detention. ,"The administrator provided an email correction stating the following: Road to Wisdom, LLC will have an available staff to pick up children
released from juvenile detention, as well as respond to emergencies."
08/08/2023,748.2301(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/12/2023,10/27/2023,Individual Standards Evaluated,Medium,Yes,Based on 2 children and 1 staff interview it was confirmed that clothing is taken away as consequence due to child behavior.,"Road to Wisdom, LLC will not take away childrens clothing as consequence due to childrens behavior. The operation will follow program policy regarding storing residents clothing and property to ensure resident program safety and security."
09/21/2022,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/11/2022,11/04/2022,Individual Standards Evaluated,Medium High,Yes,Staff need to follow the orders on medications as instructed by the health care professional in order to avoid any harm to children in care. ,"Email from Holly Lee-McCain at hleemccain@rtw-rtc.com

Road to Wisdom, LLC
6513 Morrow Street  Houston, TX 77091
713-360-7656
Inspection Citation Correction Report
Date of Response November 4, 2022
RCCL Staff Vanessa Reyes
Notification Date November 4, 2022
Operation Number 1708504
Investigation Number 2933388
Findings Detail
Standard Rule 748.2003(b)(3)
Description AP Administration of prescription medication-Administer medications according to instructions or a prescribing health-care
professional's orders  Specifics Staff need to follow the orders on medications as instructed by
the health care professional in order to avoid any harm to children in care.

Comply By Date November 4, 2022
Correction: 
Standard Rule: 748.2003(b)(3)
Corrective Action: The staff involved were reprimanded on September 6, 2022 the 
date the error was discovered. They also participated in a meeting regarding medication administration protocol. Medication changes 
are more clearly communicated to ensure that all staff who administer medication are aware of the present orders. RTW conducts weekly medication audits and Administrative Staff is available during medication administration to answer any questions about medications."
04/18/2022,748.2151(b)(1) - Medication,Medication,No,04/25/2022,04/19/2022,L:Medication,Medium High,No,"In one of the medication logs it was observed that the date and signature of the person administering the medication was documented however the time, amount given, and amount remaining were not filled out.","Administrative staff met with the staff member who was responsible for the incomplete record. This record has been updated. The staff member will 
double check each entry for completeness. The Staff Supervisors will also review medication administration records by April 25, 2022 with all staff who administer."
04/18/2022,748.881(4) - Training and Professional Development,Training and Professional Development,No,04/25/2022,04/19/2022,F:Training and Professional Development,Medium High,No,In one of the  three files reviewed communicable disease pre-service training was not completed as part of the curriculum. ,"Road to Wisdom, LLC will ensure that all staff have documented communicable disease training as a part of their pre-service curriculum."
07/21/2021,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/19/2021,08/23/2021,Individual Standards Evaluated,High,Yes,"Two staff admitted to not preforming timely and adequate checks of children during overnight hours resulting in two children, from two separate houses, engaging in sexual intercourse.",Interviews were conducted with children regarding supervision and staffing patterns and there were no concerns the children reported that staff are always able to see and hear them at all times. 
04/15/2021,745.635(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/19/2021,04/16/2021,Individual Standards Evaluated,High,Yes,A direct care staff at the operation has a provisional background check that states that the staff cannot be the only staff responsible for supervising children. The Administrator identified that the staff is responsible for supervising children.,"RCCR Inspector-Tracy Robinson received an email from Ms. McCain that effective 4-15-21, at 5:00pm, Tabriana Francis would not be the only staff supervising children. Effective 04-16-2021, Tabriana F. had an eligible
background check determination from CBCU and could resume all duties. Tabrina F. next background check is due on/or before 01/29/2026. "
01/15/2021,748.3351(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/29/2021,03/17/2021,Individual Standards Evaluated,Medium High,Yes,In Marie's house one of the bathrooms had mold behind the toilet. ,An inspection was conducted and the bathroom was clean behind the toilet and there was no mold. 
11/30/2020,"748.1205(a)(4) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/14/2020,01/15/2021,"I:Admission, Service Planning, Discharge",Low,No,"In four of the eight files reviewed the required information on the siblings was omitted, only the child's sibling names were documented as well as how they are in care and are allowed to have contact through visits and phone calls.",The addendums were observed and the operation was in compliance. 
11/30/2020,"748.1205(a)(3) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/14/2020,01/15/2021,"I:Admission, Service Planning, Discharge",Medium Low,No,In four of eight of the files reviewed it was observed that the required information was missing in the admission documentation.,The addendums were observed and the operation was in compliance. 
11/30/2020,748.313(4) - Reports and Record Keeping,Reports and Record Keeping,No,12/14/2020,01/15/2021,D:Reports and Record Keeping,Medium,Yes,"There was no additional documentation outlining the required information pertainin to the difference in the children's age, size, or developmental levels of the children involved. ",The addendums were observed and the operation was in compliance. 
