Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
02/20/2025,748.1101(b)(4)(A)(vii) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/11/2025,04/07/2025,Individual Standards Evaluated,Medium High,Yes,"A staff member made demeaning, crude, inappropriate comments and threats to children in care. ","A follow up was conducted at the operation on 4/17/25. 1 staff and 2 children in care were spoken to regarding medication storage,  supervision, discipline, deescalation, EBI, sensitivity and training. There were no concerns noted. "
02/13/2025,748.1339(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/24/2025,03/11/2025,Individual Standards Evaluated,Low,Yes,One child's service plan did not have a caregiver participant/signature when reviewed. ,"RCCR inspector received the compliance follow up plan for operation Administrator on 3/11/25.

Case Managers will meet on 3/11/2025 to discuss the expectation of direct care staff being involved in the treatment team meeting and participating in the completion of the service plan for children in care in their direct supervision.  If a direct care staff is not present in the treatment team meeting a Team Leader or House Director will be present and provide communication and follow-up to the direct care staff.  All staff will be given the expectation to participate in treatment team meetings and service planning for their direct supervision of kids during the All Staff Meeting on 3/19/2025 when reviewing EBI expectations. The Administrator will send inspector sign in sheet showing all staff were in attendance for training. A sign in sheet was uploaded to the document library regarding the all-staff training."
02/13/2025,748.2855(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/24/2025,03/11/2025,Individual Standards Evaluated,Medium,Yes,"A personal restraint occurred on 2/13/24, but was not documented until 3 days later, 2/16/24. ",RCCR Inspector was sent compliance follow up from operation Administrator on 3/11/25. The staff directly involved in the report was notified on 3/10/2025 to complete documentation before end of shift.  Any additional follow- ups can be provided an addendum to the report if necessary.  All staff will receive training on 3/19/2025 at the All Staff Training covering EBI training topics. The Administrator sent inspector sign in sheet showing all staff were in attendance for training.  
02/11/2025,748.3273(6) - Safety and Emergency Practices,Safety and Emergency Practices,No,02/18/2025,02/17/2025,O:Safety and Emergency Practices,Medium Low,Yes,Four first aid kits reviewed did not have all the required supplies needed.,"RCCR inspector received follow up plan from administrator on 2/17/25. 

Going forward, the Team Leaders for the night shift shall be responsible for checking and re-stocking all first aid kids in the AGH main house and cottages."
02/11/2025,748.2203(c) - Medication,Medication,No,02/18/2025,02/17/2025,L:Medication,Medium High,Yes,A child in care had a medication error not reported.,"RCCR inspector received follow up plan from administrator on 2/17/25. 

 On or about February 12th, 2025, the 6-month monitoring report was shared with all Team Leaders and they were notified to go over medication logs and documentation that includes ensuring that medication error reports are completed within 24 hours. In addition, during our February 19th, 2025, All Staffing/Training, this topic will be discussed in detail with all direct care staff and Team Leaders."
01/18/2025,748.2101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/21/2025,03/19/2025,Individual Standards Evaluated,High,Yes,"A child in care had unsupervised access to the medication cabinet that a staff member left unlocked.  As a result of this, the child in care ingested a significant amount of medication in a suicide attempt.","RCCR inspector received compliance plan from administrator via email. All staff attended training on 2/19/2025 regarding Medication Administration and OTC Medication that included keeping medications locked up when not in use and ensuring supervision when medication cabinets are open.  All staff will attend training on the specific standard above no later than 3/24/2025 to ensure competency and understanding in the areas of medication storage related to HHSC requirements. 

RCCR Inspector conducted a walkthrough of the operation on 4/3/25. All medication was double locked and inaccessible to children in care. Staff were compliant in ratio with children and were observed supervising in an appropriate way. Two children were interviewed and asked about discipline, supervision, and medication storage. No concerns were noted.  "
01/18/2025,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/21/2025,03/19/2025,Individual Standards Evaluated,High,Yes,"A child was left unsupervised with an unlocked medication cabinet, resulting in the child ingesting a significant amount of medication in a suicide attempt. ","RCCR inspector received follow up via email from administrator. The staff directly involved was terminated as of 3/19/2025.  All staff received medication retraining on Medication Administration and OTC Medication on 2/19/2025.  All staff will receive training by 3/24/2025 specifically related to the above standard and expectations related to New Horizons Philosophy and Guidelines on supervision of children. 

RCCR Inspector conducted a walkthrough of the operation on 4/3/25. All medication was double locked and inaccessible to children in care. Staff were compliant in ratio with children and were observed supervising in an appropriate way. Two children were interviewed and asked about discipline, supervision, and medication storage. No concerns were noted.   "
01/14/2025,748.313(3)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/31/2025,01/29/2025,Individual Standards Evaluated,Medium,Yes,"In a review of the incident report, there are concerns with the times of the runaway notification not being documented to the guardian and to law enforcement. Additionally, the date is not listed for the notification to law enforcement, only the name of the person who was spoken to and the case number are documented. The name of the guardian who was notified is also missing.","On 1/29/2025, Audrey Grace House administrator sent a compliance follow-up regarding updates to the current incident report template to include a place on the report that will allow staff to enter the time law enforcement was notified, to enter the parents name, and to enter the time the parent was notified. In addition, the administrator informed that a meeting was held with the team leaders on 1/28/2025, to go over the expectation to enter this information on the report each time a runaway occurs."
05/26/2024,748.2857(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/31/2024,07/26/2024,Individual Standards Evaluated,Medium,Yes,The child's case worker was not notified of the restraint within 72 hours. ,"On 7/26/24, administrator sent the compliance plan via email to RCCR Inspector. 

On 7/23/24, Administrator spoke to staff during staff meeting discussing that written notification will be sent to caseworkers within 24 hours after a serious incident occurs with a child. Specifics are attached and will be uploaded to document library. 

On 7/25/24. Administrator notified team leaders of expectations going forward that 30 minutes restraints shall be prohibited when all possible and to follow operations current EBI training when facilitating crisis intervention with children. This included team leaders discussing with staff that supine or prone restraints shall be prohibited when all possible, however, if a supine restraint is needed, it should be as a transition restraint that last no longer than 1 minute. Attached is notification to team leaders and will be uploaded to document library. 

Notes from EBI specialist was sent to the operation for more clarification on 30-minute restraints as well as a meeting with the EBI specialist was offered for more discussion. "
05/26/2024,748.2801(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/31/2024,07/26/2024,Individual Standards Evaluated,High,Yes,"A child was restrained for more than 30 minutes. Three children and three staff involved said it was about 35-40 minutes, and the incident report states 38 minutes. ","On 7/26/24, administrator sent the compliance plan via email to RCCR Inspector. 

On 7/23/24, Administrator spoke to staff during staff meeting discussing that written notification will be sent to caseworkers within 24 hours after a serious incident occurs with a child. Specifics are attached and will be uploaded to document library. 

On 7/25/24. Administrator notified team leaders of expectations going forward that 30 minutes restraints shall be prohibited when all possible and to follow operations current EBI training when facilitating crisis intervention with children. This included team leaders discussing with staff that supine or prone restraints shall be prohibited when all possible, however, if a supine restraint is needed, it should be as a transition restraint that last no longer than 1 minute. Attached is notification to team leaders and will be uploaded to document library. 

Notes from EBI specialist was sent to the operation for more clarification on 30-minute restraints as well as a meeting with the EBI specialist was offered for more discussion. "
