Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
08/05/2025,748.363(2) - Reports and Record Keeping,Reports and Record Keeping,No,08/12/2025,08/12/2025,D:Reports and Record Keeping,Medium,Yes,During a monitoring inspection a staff record reviewed did not contain a copy of a high school diploma to indicate that they qualify for their position at the operation. ,"The operation sent the following corrections:

Reviewed the Shiloh policy 1.3.1.1.6. Employee Qualifications, regarding personnel records and determined policy follow Standard748.363(2). No additional action is needed regarding the Shiloh policy 1.3.1.1.6. Employee Qualifications.
 The Shiloh Human Resources Director received a memo regarding the noncompliance related to Standard 748.363(2) and Shiloh policy 1.3.1.1.6. Employee Qualifications. The memo included directives regarding the Human Resources Directors role in ensuring the appropriate documentation is maintained within the personnel record as part of the applicant screening process for hiring qualified employees.
 Shiloh will conduct an audit of current employee personnel records to ensure compliance with this standard.
 Shiloh will conduct spot-check audits of future-hire employee files to ensure compliance with Standard 748.363(2)."
08/05/2025,748.453(a)(1) - Reports and Record Keeping,Reports and Record Keeping,No,08/12/2025,08/12/2025,D:Reports and Record Keeping,Medium,Yes,"The unauthorized absence log does not have the required components such as the child's age, gender or date of admission.","The operation sent the following corrections, in addition to sending an updated unauthorized absence log:

Shiloh is responsible for maintaining the Unauthorized Absence Annual Summary Log. The summary log includes name, age, gender, date of admission. The following actions address this deficiency-
 Reviewed the Shiloh policy 6.6 Unauthorized Absence (Runaway) and determined updates were warranted to ensure clarity with Standard 748.453.(a)(1). Shiloh policy 6.6 Unauthorized Absence (Runaway) was updated.
 Training will be provided to the Lead Shift Supervisor, Treatment Director, and Director for Quality Improvement regarding the updated Shiloh policy 6.6 Unauthorized Absence (Runaway) and the revised Unauthorized Absence Annual Summary Log.
 Shiloh will maintain the Unauthorized Absence Annual Summary Log according to the updated Shiloh policy 6.6 Unauthorized Absence (Runaway) and the revised Unauthorized Absence Annual Summary Log."
08/05/2025,748.363(4) - Reports and Record Keeping,Reports and Record Keeping,No,08/12/2025,08/12/2025,D:Reports and Record Keeping,Medium,Yes,During a monitoring inspection staff files reviewed did not include the personnel's job description.,"The operation sent the following corrections in addition to the updated job description:

 Reviewed the Shiloh policy 1.4 Record of Employment regarding personnel records and determined updates were warranted to ensure clarity with Standard 748.363(4). Shiloh policy 1.4 Record of Employment was updated.
 The Shiloh Human Resources Director received a memo regarding the noncompliance related to Standard 748.363(4) and the updated Shiloh policy 1.4 Record of Employment. The memo included directives regarding the Human Resources Directors role in ensuring a current job description is included in each current employees file.
 Shiloh will conduct an audit of current employee personnel records to ensure compliance with this standard.
 Shiloh will conduct spot-check audits of future-hire employee files to ensure compliance with Standard 748.363(4)."
08/05/2025,748.2951(d) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,08/12/2025,08/12/2025,N:Emergency Behavior Intervention,Medium,Yes,The operation did not have an overall annual EBI evaluation for review.,"The operation sent over the following corrections:

Shiloh is responsible for conducting and maintaining the Overall Annual EBI Evaluation Review. The following actions address this deficiency-
 Reviewed the Shiloh policy 6.1.1.5 Review of the Behavior Management Program and determined updates were warranted to ensure clarity with Standard 748.2951(d). Shiloh policy 6.1.1.5 Review of the Behavior Management Program was updated.
 Training will be provided to the Director for Quality Improvement regarding the updated Shiloh policy 6.1.1.5 Review of the Behavior Management Program and the development of the overall annual EBI evaluation.
 Shiloh will complete an overall annual EBI evaluation at the end of the 4th quarter and ensure it is available to Licensing upon request."
08/05/2025,748.751(b)(2) - Personnel,Personnel,No,08/12/2025,08/12/2025,E:Personnel,Medium Low,Yes,"During a monitoring inspection, it was found that one out of four staff files reviewed there was no documentation of any contact with the applicant's previous employers.","The operation sent the following corrections:

Shiloh is responsible for conducting Pre-Employment screening for each applicant. If the applicant is hired, documentation of the results of any contact with an applicants previous employers related to employment verification must be maintained in the applicants personnel file. The following actions address this deficiency-

 Reviewed the Shiloh policy 1.4 Record of Employment regarding personnel records and identified policy to follow Standard 748.751(b)(2). No additional action is needed regarding the Shiloh policy 1.4 Record of Employment.
 The Shiloh Human Resources Director received a memo regarding the noncompliance related to Standard 748.751(b)(2) and the Shiloh policy 1.4 Record of Employment. The memo included directives regarding the Human Resource Directors role in ensuring documentation of the results of any contact with an applicants previous employers related to employment verification is maintained in the applicants personnel file.
 Shiloh will conduct spot-check audits of future-hire employee files to ensure compliance with Standard 748.751(b)(2)."
06/25/2025,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/01/2025,08/29/2025,Individual Standards Evaluated,High,Yes,A caregiver aggressively shoved a 13-year-old child in care on three occasions during a struggle over the caregiver's personal items.,"As of 8/28/25, the caregiver involved with this investigation is no longer employed by the operation. Shiloh will conduct refresher training with direct care staff regarding policy 6.1 Behavior Management and Treatment Program Established and Appendix A: Behavior
Management Guidelines and Training Modules specifically regarding Crisis Prevention
and Intervention, Treatment Modalities and Intervention and the utilization of De-
Escalation strategies. "
06/25/2025,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/01/2025,08/29/2025,Individual Standards Evaluated,High,Yes,"During a DFPS investigation, it was found a 13-year-old child in care was neglectfully supervised when a caregiver repeatedly failed to de-escalate her.","As of 8/28/25, the caregiver involved in this RTB is no longer employed at Shiloh Treatment Center.  They will conduct a refresher training with direct care staff regarding Child Rights  to provide clarity regarding the requirement to comply with a childs individual treatment plan and use of de-escalation techniques to prevent neglectful supervision."
06/25/2025,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/01/2025,08/29/2025,Individual Standards Evaluated,High,Yes,"A 13-year-old child with documented high-risk behaviors was not adequately supervised, and proper de-escalation techniques were not utilized by direct care staff.  ","The staff involved with this investigation is no longer employed with the operation as of 8/28/2025.  Shiloh will conduct refresher training with direct care staff regarding caregiver responsibility, with a specific focus on adequate supervision and proper de-escalation techniques."
06/13/2025,"748.1381(2) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,06/27/2025,06/26/2025,"I:Admission, Service Planning, Discharge",Medium Low,No,"One of the children records reviewed found the last service plan review was completed on February 20, 2025.","Shiloh is responsible for ensuring that a service plan receives a review at least 90 days from the date of the last service plan. Shilohs case managers received a memo of the standard and the requirement to complete service plan reviews at least 90 days from the date of the last service plan. Shiloh will conduct spot-check audits of service plans to ensure they are completed at least 90 days from the date of the last service plan.
"
06/13/2025,748.1103(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/27/2025,06/26/2025,Individual Standards Evaluated,Medium,No,The review of two children records found that both children who are over the age of 6 did not sign the Child's Rights statement acknowledging they have read and understood the listed rights.,"Shiloh is responsible for ensuring that the child is informed of their rights and that an acknowledgment form is signed and a copy is filed in the childs record. Within seven days after admission, Shiloh will review the childs rights with the child and provide a copy of the childs rights within the client handbook. Shilohs intake coordinators received a memo of this standard and the requirement to have the child review and acknowledge in writing of receiving the childs rights. Shiloh will conduct spot-check audits of admission/orientation paperwork to ensure the child receives the childs rights and the acknowledgement form has been signed."
