Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
08/27/2025,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/29/2025,08/29/2025,Individual Standards Evaluated,Medium,No,"During the review of background checks, a staff who never started working is still active on the operation's people list, and it is past the 7 day requirement. ","Corrective Action Steps
1.	Immediate Action (Effective Immediately)
o	All inactive staff (resigned, terminated, or no longer providing services) will be identified and reviewed.
o	Any currently inactive staff in the system will be deactivated within 24 hours of this plan submission.
2.	Ongoing Process for Deactivation
o	Administrator will ensure that all staff separations are reported within 24 hours of notice.
o	The Administrator (or designee) will update the DFPS Child Care Licensing Background Check system to deactivate inactive staff within 7 calendar days of separation.
3.	Tracking & Documentation
o	A Staff Separation Log will be created, listing the employee name, last date worked, date of notification, and date of deactivation in the system.
o	The Administrator will maintain this log for 2 years for auditing and compliance review.
4.	Training
o	All administrative staff responsible for background check compliance will be trained on DFPS standards 745.621(a)(2) and 745.651(1).
o	Training will include:
&#61607;	How to deactivate staff in the system.
&#61607;	Timeframe requirements (within 7 days).
&#61607;	Documentation procedures.
5.	Monitoring & Oversight
o	The Administrator will conduct a monthly audit of staff records and background check status.
o	Any discrepancies will be corrected immediately, and corrective notes will be added to the Staff Separation Log.
o	A quarterly review will be conducted with leadership to ensure ongoing compliance.
Person(s) Responsible
	Administrator/Director  Responsible for compliance, oversight, and reporting.
	Human Resources/Designee  Responsible for logging staff separations and initiating deactivation requests.
Completion Timeline
	Immediate corrective actions completed: Within 24 hours of plan submission.
	Full compliance with 7-day deactivation process: Ongoing, effective immediately.
Prevention of Future Deficiencies
By implementing the above process, staff records will remain accurate, background checks will be properly maintained, and inactive staff will be deactivated within 7 days, ensuring compliance with DFPS minimum standards.
"
08/27/2025,745.621(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/29/2025,08/29/2025,Individual Standards Evaluated,High,Yes,"In the review of background checks, there were multiple active peoples and their roles are unknown at the operation. ","Corrective Action Steps
1.	Immediate Action (Effective Immediately)
o	All inactive staff (resigned, terminated, or no longer providing services) will be identified and reviewed.
o	Any currently inactive staff in the system will be deactivated within 24 hours of this plan submission.
2.	Ongoing Process for Deactivation
o	Administrator will ensure that all staff separations are reported within 24 hours of notice.
o	The Administrator (or designee) will update the DFPS Child Care Licensing Background Check system to deactivate inactive staff within 7 calendar days of separation.
3.	Tracking & Documentation
o	A Staff Separation Log will be created, listing the employee name, last date worked, date of notification, and date of deactivation in the system.
o	The Administrator will maintain this log for 2 years for auditing and compliance review.
4.	Training
o	All administrative staff responsible for background check compliance will be trained on DFPS standards 745.621(a)(2) and 745.651(1).
o	Training will include:
&#61607;	How to deactivate staff in the system.
&#61607;	Timeframe requirements (within 7 days).
&#61607;	Documentation procedures.
5.	Monitoring & Oversight
o	The Administrator will conduct a monthly audit of staff records and background check status.
o	Any discrepancies will be corrected immediately, and corrective notes will be added to the Staff Separation Log.
o	A quarterly review will be conducted with leadership to ensure ongoing compliance.
Person(s) Responsible
	Administrator/Director  Responsible for compliance, oversight, and reporting.
	Human Resources/Designee  Responsible for logging staff separations and initiating deactivation requests.
Completion Timeline
	Immediate corrective actions completed: Within 24 hours of plan submission.
	Full compliance with 7-day deactivation process: Ongoing, effective immediately.
Prevention of Future Deficiencies
By implementing the above process, staff records will remain accurate, background checks will be properly maintained, and inactive staff will be deactivated within 7 days, ensuring compliance with DFPS minimum standards.
"
08/27/2025,748.2101(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,08/27/2025,,Individual Standards Evaluated,Medium High,Yes,"During the inspection, it was observed that the psychotropic medication cabinet was not double locked. It was corrected at inspection due to the staff locking the medication cabinet. The over-the-counter medications are in the same room, but they are unlocked in a cabinet.",
08/27/2025,748.3441(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/29/2025,08/29/2025,Individual Standards Evaluated,Medium High,Yes,"During the inspection, there were multiple cooked food items in Tupperware containers, which were not labeled with the cooked date nor the expiration date. There was also an expired peanut butter and almond butter in the pantry.","The following corrective plan was provided by the operation: 

Corrective Action Steps
1.	Immediate Action
o	All unsafe or improperly stored food and beverages were immediately discarded.
o	Kitchen and food storage areas were cleaned, sanitized, labeled and reorganized to meet health and safety standards.
o	All individually packaged food items were labeled with expiration dates or collected into Ziplock bags with expiration dates.
2.	Staff Training
o	Within 7 days, all staff responsible for food handling will receive refresher training on:
&#61607;	Safe food storage (temperature requirements, sealed containers, expiration checks).
&#61607;	Proper food preparation (handwashing, avoiding cross-contamination, cooking temperatures).
&#61607;	Safe serving practices (sanitary utensils, gloves, preventing foodborne illness).
o	All new staff will complete food safety training during pre-service orientation.
3.	Monitoring & Compliance
o	Kitchen inspections will be conducted daily by designated staff using a Food Safety Checklist.
o	The Administrator or Supervisor will conduct a weekly audit of kitchen and storage areas, with findings documented.
o	Any non-compliance will result in immediate correction and retraining.
4.	Documentation
o	A temperature check will be completed for refrigerators and freezers, recorded twice daily. Staff will escalate any safety concerns to the Administrator to document.
o	A food discard log will be used to record expired or unsafe items removed from storage.
o	Training logs, inspection forms, and audits will be maintained for 2 years for licensing review.
Prevention of Future Deficiencies
By strengthening food safety training, revising policies, and establishing daily and weekly monitoring systems, the facility will ensure all food and beverages are consistently safe, sanitary, and compliant with DFPS Standard 748.3441(a).
"
08/13/2025,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/15/2025,09/12/2025,Individual Standards Evaluated,Medium High,Yes,"5 out of 5 children interviewed stated that they have been to the owner's home on more than one occasion. Two legal guardians gave permission, while one was not asked for permission, and another was unaware of the visits.","The operation provided the following corrective plan: 

Standard: HHS Minimum Standard §748.507(1)  Employee General Responsibilities
Requirement: Employees must demonstrate competency, prudent judgment, and self-control in the presence of children and when performing assigned tasks.
________________________________________
Issue Identified
Employee(s) failed to follow appropriate procedures by:
	Bringing residents to their personal home,
	Not securing prior approval from all of the legal parents/caseworkers for outings, and
	Failing to follow operation policies.
This resulted in a violation of HHS Standard 748.507(1).
________________________________________
Corrective Actions
1. Immediate Action
	The employee(s) involved has been counseled and reminded of policy prohibiting taking residents to personal homes.
	All outings for residents are suspended until written caseworker or legal guardian approval is confirmed and documented.
	Staffing schedules were reviewed to ensure adult-to-resident ratios are met at all times, including transportation and offsite activities.
	New policy was written to provide guidance on taking residents to personal homes pending licensing approval. 
________________________________________
2. Preventive Measures
	Policy Reinforcement: All staff have received notice and refresher training on HHS Standard 748.507(1) and agency policy regarding outings and supervision.
	Approval Protocol: The supervisor or the resident must obtain all details for any special individual outings or individual/group residential visits outside the operation. The outing must be approved by the childs caseworker/legal guardian at least 72 hours in advance, noted and received by the supervisor.
	Transportation Restriction: Employees are strictly prohibited from transporting residents to personal residences under any circumstances until the new policy is approved by licensing.
	Ratio Verification: Supervisors must verify proper staff-to-resident ratios are scheduled and maintained prior to any outing.
________________________________________
3. Training
	All staff will complete a mandatory training session on:
o	Professional boundaries,
o	HHS Standard 748.507(1) expectations,
o	Outing approval procedures, and
o	Supervision and ratio compliance.
	Training was completed September 11, 2025 for this corrective action plan task.
________________________________________
4. Monitoring & Accountability
	Supervisors will review and approve all individual or non-group outings in writing with childs caseworker/legal guardian.
	Random audits will be conducted monthly to verify documentation of approvals and ratio compliance.
	Employee performance evaluations will include adherence to HHS Standard 748.507(1).
	Any future violations will result in progressive disciplinary action up to termination.
________________________________________
Responsible Party
	Program Director  Ensures implementation of CAP and monitoring.
	Supervisors  Verify outing approvals and ratios.
	All Staff  Comply with HHS standards and agency policy.
________________________________________
Completion Date
All corrective actions will be implemented and documented within 30 days of this plan.

"
05/24/2025,748.685(c)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/25/2025,08/05/2025,Individual Standards Evaluated,Medium,Yes,"Child's service plan addressed a high-risk behavior for suicide and operation did not follow the plan that was implemented to ensure that sharp items, including razors, were distributed only by staff and collected immediately after use. ","An unannounced follow up inspection was completed on 8/5/25. Staff reported and it was observed during walkthrough that closets are locked, and sharp objects are kept in closets that locked. A log was created starting 7/25/25   named sharp object signing sheet to keep track of sharp objects in the home. "
05/24/2025,748.125(e)(1)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/25/2025,08/05/2025,Individual Standards Evaluated,High,Yes,Child in care was found to be high risk for suicide following a risk assessment and a mental health professional was not contacted or notified. ,
05/24/2025,748.685(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/25/2025,08/05/2025,Individual Standards Evaluated,Medium High,Yes,Child in care was not adequately supervised after exhibiting dangerous self-harming behaviors which resulted in child engaging in additional self-harming behaviors. ,"An unannounced follow up inspection was completed on 8/5/25. Staff reported the children are not left alone, and there are 2 staff present at all times. They stated they have 1 night staff present at nighttime increased to 2 staff. They reported they review supervision based on a list of children and the level of supervision needed.  Children were interviewed during inspection and reported not having any protocol or people talk to them about suicide or high-risk behaviors. Sharp objects were observed to be locked, and a log is being completed for their use. "
05/01/2025,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/17/2025,06/25/2025,Individual Standards Evaluated,Medium High,Yes,Child had access to staffs personal keys and drove off in staffs vehicle.,Staff involved was placed on corrective action and provided with additional training. Operation held a meeting with all staff on 5/12/25 to discuss reinforcing operation policies to maintain a safe and professional environment for children in care.
04/10/2025,748.531(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/17/2025,04/23/2025,Individual Standards Evaluated,Medium,Yes,"The operation provided conflicting information regarding the administrator's work schedule.  Additionally, information provided indicates that the administrator isn't adhering to a full-time schedule.","The operation submitted the following response:
Effective immediately, the following steps will be implemented to ensure compliance with the standard:

1. The LCCA will adhere to a written weekly schedule reflecting full-time hours (minimum 30 hours per week), which includes on-site presence for monitoring, oversight, and administrative duties.
   
2. The LCCA will sign in and out daily using the designated LCCA Sign-In Log located in the administrative office. This log will record:
   - Date
   - Time in and out
   - Initials
   - Any relevant notes for the day
   
3. The sign-in log will be maintained in a secure binder and will be readily available to any Licensing representative upon request.

4. The Executive Director will review the log weekly to ensure accuracy and completion. Any inconsistencies will be addressed promptly with corrective steps.

5. This process will remain in effect continuously and will be reviewed quarterly as part of internal compliance audits.

Person Responsible:  
Executive Director 
CEO  
Child-Care Administrator 
"
