Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
03/18/2025,748.3351(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/25/2025,04/01/2025,Individual Standards Evaluated,Low,No,"During a walkthrough of the operation, the windows in the bedroom do not have natural light to the room as the windows are now blocked with privacy panels due to an add-on room to the house for the case manager. ",
03/03/2025,748.3301(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/03/2025,03/18/2025,Individual Standards Evaluated,High,Yes,"During a walkthrough conducted at the operation, there was a broken electrical outlet, water leaking under a bathroom sink, exposed wiring inside a bathroom, broken window blind, screens that were torn on the porch area, broken tiles, and room transitions that pose a tripping hazard. ",
03/03/2025,748.2101(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/03/2025,03/07/2025,Individual Standards Evaluated,Medium High,No,"During a walk-through of the operation, there was several containers of  over the counter medications that were expired. ",An emailed plan of correction was received from the operations' administrator on 03/07/2025 with the following information identified: The program manager and/or the administrator will audit the over-the-counter medications weekly to make sure that all expired medications are removed from the active stock and properly exposed of. 
03/03/2025,748.3233(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/07/2025,03/18/2025,Individual Standards Evaluated,Medium High,No,The evacuation floor plans hung in the operation do not reflect an acurate depiction of the exit route or shelter in place location.,"During the follow up to the operation, inspector observed corrections made to the fire escape plan and shelter in place documents. "
01/08/2025,748.3351(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/15/2025,03/03/2025,Individual Standards Evaluated,Medium Low,No,"It was determined that one bedroom did not have blinds on the window,",The agency has a work order for this to be fixed by a maintenance person that comes to the home every week. 
01/08/2025,748.309 - Reports and Record Keeping,Reports and Record Keeping,No,01/13/2025,03/03/2025,D:Reports and Record Keeping,Medium,No,It was determined that the operation did not report three different incidents with a particular child. ,The agency implemented a safety plan where they will search the child to ensure nothing of hazard is brought into the home. 
10/11/2024,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/04/2024,01/27/2025,Individual Standards Evaluated,High,Yes,"A staff at the operation did not provide adequate overnight supervision checks which resulted in the child's subsequent AWOL, involvement in criminal activity, and injury.  ","A staff at the operation did not provide adequate overnight supervision checks which resulted in the child's subsequent AWOL, involvement in criminal activity, and injury.  "
10/11/2024,748.126(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/04/2024,12/04/2024,Individual Standards Evaluated,Medium,No,"A staff member did not follow the operations policy to check for a body part to 
ensure the child's presence in the facility","An email with attached documents was received on 12/04/2024 from Tree of Life LCCA. The attached documentation identified plan of correction regarding 748.126(b) included that on October 17, 2024 an update was made to the operation's ""24-Hour Awake Supervision Policy"". The phrase, ""Also, for any child on Heightened Supervision Staff will check for a visible body part and notate it on the supervision log."" According to the document the victim child's ""Heightened Supervision"" log was also updated on October 14, after the AWOL and it stated during ""bedtime hours"" what body part was visible during all nighttime checks. The operation plan identified, ""Since OV's AWOL on October 9, 2024, TOL's staff has received two (2) trainings; ""Supervision Training"" on October 30, 2024, and ""Negligent Supervision Training"" on November 22, 2024, to continue training staff on the importance of effective supervision. The trainings are attached documents. "
04/23/2024,748.303(a)(3)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/08/2024,06/07/2024,Individual Standards Evaluated,Medium High,Yes,Caregivers failed to notify the parent of a child in care of an incident involving the child sustaining an injury.,"Administrator emailed the compliance plan. As a result, when a child is involved in a ""serious incident"", if family is involved, the caseworker and the family will be notified no later than 24 hours of the serious incident. The notification will include all pertinent parties being notified by phone and followed with an email. "
04/23/2024,748.303(a)(3)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/08/2024,06/07/2024,Individual Standards Evaluated,Medium High,Yes,Caregivers failed to notify licensing of a child in care of an incident involving the child sustaining an injury.,"Administrator emailed the compliance plan. As a result, they will report all serious incidents will be reported to licensing. "
04/23/2024,748.1003(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/08/2024,06/07/2024,Individual Standards Evaluated,Medium High,Yes,Operation was out of ratio as one of the children required 1 to 1 supervision at the time of the incident. ,"Administrator emailed the compliance plan. As a result, Tree of life will make sure that their facility is within ratio. Tree of Life will also make sure that staff is working with the child(ren) are also informed of ratio requirements to include any special supervision provisions. "
04/23/2024,748.1337(b)(1)(D)(ii) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/08/2024,06/07/2024,Individual Standards Evaluated,Medium High,Yes,The service plan reviewed did not have specific level of supervision for when the child is participating in outside activities.,"Administrator emailed the compliance plan. As a result, treatment plans will now always and will continue to be proofread by the administrator to ensure that they include pertinent information under the appropriate titles. Every treatment plan will be completed based on each child's specific needs. After a treatment plan is completed if a child's behaviors or needs change, the treatment plan will be modified to reflect the changes and the child's CPS caseworker will be notified. "
04/23/2024,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/08/2024,06/07/2024,Individual Standards Evaluated,High,Yes,Staff failed to provide adequate supervision which caused a child in care to sustain injuries. ,"Administrator emailed the compliance plan. As a result, Tree of life RTC will ensure that all children placed in their care are adequately supervised at all times and especially when outside of the facility. All children will remain within visual or hearing distance of staff at all times. "
04/17/2024,748.3443(b)(1) - Physical Site,Physical Site,No,04/24/2024,04/24/2024,P:Physical Site,Medium,Yes,The refrigerator's thermometer was not at 40 degrees or below. There was also food in the freezer that was not properly stored but it was corrected at inspection. ,"The operation stated in their follow-up they purchased a new refrigerator for their operation on May 3rd, 2024."
04/17/2024,748.4083(a) - Transportation,Transportation,No,04/24/2024,04/24/2024,R:Transportation,Medium High,Yes,The vehicle used to transport children was observed to have the check engine and tire pressure light on. ,The operation sent follow-ups via e-mail stating the necessary repairs were made to the vehicle on 5/10/2024.
03/27/2024,748.125(e)(1)(E) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/25/2024,04/24/2024,Individual Standards Evaluated,High,Yes,It was determined that the operation did not follow the safety plan in place to ensure the safety of a resident with known high-risk behaviors. ,"In addition to Seth's current Safety Plan he will be:

Closely monitored and/or always shadowed by the staff while awake to ensure his safety.
Seth will be allowed the privacy of changing clothes in his bedroom, and he will be allowed no more than 5 minutes.
When Seth needs to use the restroom, the door must not be locked. The door is always to be open at least 3 inches unless he is using the toilet to defecate, he will be allowed 5 minutes.
When he goes in the restroom to shower, he is allowed 10 minutes to shower and the door to the restroom must be left open at least 3 inches; staff will be right outside of the restroom monitoring his time and safety.
"
03/05/2024,748.601 - Individual Standards Evaluated,Individual Standards Evaluated,No,03/12/2024,08/05/2024,Individual Standards Evaluated,Medium High,Yes,It was determined that the operation does not have a treatment director. ,The operation has hired a new TD. 
03/05/2024,"748.1217(b)(16) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,03/12/2024,03/11/2024,"I:Admission, Service Planning, Discharge",Medium Low,No,Three of three records reviewed does not have a clear determination of how they will meet the needs of the children in care. ,"The operation emailed an example of how they will meet the needs of the residents: John will be provided with a safe and nurturing environment. He will receive three (3) meals a day to include a snack. He will receive Individual and group therapy weekly, monthly medication evaluation/management/monitoring, medical 3/30 as applicable and as the need arises, dental exams every six (6) months unless specified otherwise by the dentist, annual well-child exams, and vision management annually, educational assistance, therapeutic recreation, and daily life skills training. If applicable, family therapy will be provided upon request. Additional services will be provided if a child is received with special needs. (cardiology, orthodontist, psychiatrist evaluation, psychological evaluation etc.). This section will also reflect behavioral needs and/or medical/physical diagnosis and the recommendations from the CANS Assessment as well as the Psychological Recommendations. Please note that at Tree of Life RTC, we take pride in being compliant with Minimum Standards, the services we provide to the children we serve, and in caring for the staff that help us continue to be successful. We also appreciate the critiques and continued feedback that we receive from Licensing during their inspections and/or visit. This is how we will continue to learn and grow. "
03/05/2024,748.3301(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/12/2024,03/11/2024,Individual Standards Evaluated,Medium High,Yes,"It was determined that one bed wood panels were not secure, and a chair was observed to have broken wood pieces. ","Tree of Life RTC will inspect the furniture and bedding weekly when the facility walk-through is conducted while checking for any other issues in the facility. This is our way of ensuring that all furniture and/or equipment is up to Minimum Standards. **Physical follow-up will be conducted at the next POA inspection.
Please note that at Tree of Life RTC, we take pride in being compliant with Minimum Standards, the services we provide to the children we serve, and in caring for the staff that help us continue to be successful. We also appreciate the critiques and continued feedback that we receive from Licensing during their inspections and/or visit. This is how we will continue to learn and grow. "
03/05/2024,748.505(b)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/12/2024,03/11/2024,Individual Standards Evaluated,Medium High,Yes,One of two records reviewed did not contain a pre-employment screening assessment. ,"The Pre-Employee Reference Check will be added to the ""New Hire Packet"" to be completed once a prospective employee has passed the background check and has been offered a position at the Tree of Life RTC. 
Please note that at Tree of Life RTC, we take pride in being compliant with Minimum Standards, the services we provide to the children we serve, and in caring for the staff that help us continue to be successful. We also appreciate the critiques and continued feedback that we receive from Licensing during their inspections and/or visit. This is how we will continue to learn and grow. "
10/09/2023,748.1337(b)(1)(D)(ii) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/10/2023,11/10/2023,Individual Standards Evaluated,Medium High,Yes,The service plan reviewed did not have specific level of supervision.,The operation's administrator and treatment director will ensure that there is detailed documentation for awake and asleep hours. 
09/12/2023,745.4151(c)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/08/2023,12/08/2023,Individual Standards Evaluated,High,Yes,Staff admitted they were not drug tested prior to starting position at the operation. ,"Corrective Action Plan received from Kimberly Bass at kimberly.basslpc@thepsychpro.com: Tree of Life RTC #1723466
Location: 19402 Bauer RD, Hockley, TX 77447-4241
Arrival Date and Time: Unknown not listed
Departure Date and Time: Unknown not listed

745.4151(c)(4)(A) Mandatory drug testing-all applicants intended to be hired are subject to pre-employment testing, must have results prior to child access
Drug testing should be completed before the applicant has access to children in care as this is part of pre-employment screening.
12/08/2023
Drug testing must be completed with a 12-panel test indicating negative results, the results must be filed in all employee charts before being placed on the schedule; before any applicant has access to children in care as part of pre-employment screening.
The Executive Director LCCA
"
09/12/2023,748.885(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/08/2023,12/08/2023,Individual Standards Evaluated,Medium High,Yes,Staff did not have training for administering medication and no training for psychotropic medication. ,"Corrective Action Plan received from Kimberly Bass at kimberly.basslpc@thepsychpro.com: Tree of Life RTC #1723466
Location: 19402 Bauer RD, Hockley, TX 77447-4241


748.885(3) General pre-service training curriculum- Must include techniques and methods of administering medications.
Staff need to have preservice training for administering medication before dispensing medications to children in care. Caregivers understand their most critical responsibilities prior to being solely responsible for a child in care. Basic entry-level knowledge of health and safety is essential to providing 
All staff must receive preservice training for administering medication before dispensing medications to children in care. Caregivers understand and accept their most critical responsibilities prior to being solely responsible for a child in care. Basic entry-level knowledge of health and safety is assessed and determined by a medical provider to be acceptable to provide care by administering medications.
The Executive Director, LCCA, TOL Medical Provider complied by 12-08-2023
Attached Certificates and Training.

"
09/12/2023,748.2101(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/08/2023,12/08/2023,Individual Standards Evaluated,Medium High,Yes,Expired medication was observed stored in the medication cart and not properly discarded. It was also noted the cart was full and expired medication were falling out. ,"Plan of compliance received sent by Kimberly Bass kimberly.basslpc@thepsychpro.com
All medication must be discarded the same day it is discontinued and notify
Executive Director LCCA, TOL
storage & destruction-remove discontinued medication immediately & destroy it in a way that ensures children do not have access to it.
discarded properly to prevent harm to children due to children gaining access to and ingesting medications or other over the counter supplements.
the pharmacy medications are ready for pick-up to be properly destroyed. All discontinued medications are removed from the medication room, same day and stored double locked in the admin offices until the pharmacy picks them up to properly destroy and pharmacy signs for showing medications are received. Medication must not remain on TOL premises longer than 10 days to prevent harm to children due to children gaining access to and ingesting medications or other over the counter supplements.
Medical Provider, Case Manager/PLSP
"
09/11/2023,745.621(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/15/2023,09/15/2023,Individual Standards Evaluated,High,Yes,An active staff list was provided during the investigation inspection. A current employee that was hired on 11/21/2021 shows an inactive employment background check status since 08/25/2023.,"Therapist is now active as a contractor for Tree of Life RTC. All employees and contractors will be deactivated within 7 days of no longer being associated with Tree of Life RTC. The Employee Validation List has been validated as of 9/15/2023. Employee validation will be validated monthly and at any time an employee or contractor disassociates from Tree of Life 
RTC. A background check was performed for Akbar H. and reflects that he is eligible to be a contractor for Tree of Life RTC. Please see attachment. An active background check will be performed for all employees and contractors of Tree of Life RTC, and monthly audits will be performed for all staff requiring background checks going forward."
09/11/2023,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/15/2023,09/15/2023,Individual Standards Evaluated,Medium,Yes,"Several holes were observed in walls/closet during the walk through. In addition, an exposed electrically socket was observed in a downstairs bathroom. ",All physical site issues have been fixed: Electrical socket has been pushed in and glued in place. All holes have been fixed please see pictures. RCCR Ashley Barnes completed an inspection at the facility on 10/17/2023 and noted the building was in good repair. 
09/06/2023,748.505(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/13/2023,09/13/2023,Individual Standards Evaluated,Medium,No,One of two employee records reviewed is missing an affidavit. ,The operation emailed a copy of the employee's affidavit. 
09/06/2023,748.1217(b)(14) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/13/2023,09/13/2023,Individual Standards Evaluated,Low,No,"One of two records reviewed was missing the duration of placement, family involvement, and social history. ","The operation emailed stating that they have created a clear step by step method/job aide for the case manager to use for every area of the child/youths road map for treatment, services, and family connections is adequately covered."
09/06/2023,748.681(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/13/2023,09/13/2023,Individual Standards Evaluated,Medium,No,One of two employee records reviewed does not contain the correct proof of HS diploma or GED. ,The operation provided a copy of the employee's diploma. 
08/14/2023,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/11/2023,11/10/2023,Individual Standards Evaluated,High,Yes,"It was determined that the operation has been without an administrator for 90 days. The operation stated that they have two options that they will be sending an offer letter to by this week. Depending on which one accepts, the anticipated start date will be at the beginning of September. ",The operation hired a full time administrator effective 11/10/23. 
07/18/2023,748.1583(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/25/2023,07/19/2023,Individual Standards Evaluated,Medium,No,One of three staff records reviewed indicated that they are using a TB test from 2019 when they started working here 12/2022. The employee has no previous history of working at a GRO/RTC/CPA.,All new Staff who do not have a TB skin test from working in a RTC setting within the last year will be required to have a new TB Skin Test. The employee no longer works for the agency.
07/18/2023,"748.1217(c)(6) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,07/25/2023,07/19/2023,"I:Admission, Service Planning, Discharge",Low,No,Five of five assessments reviewed did not have the complete school history of each child. They also didn't include the reason child was removed or placed at previous homes or RTCs. ,"Tree of Life Executive Director and Treatment Director will review all treatment plans and admission assessments prior to being approved. TOL Treatment Director will ensure that each assessment has the child's complete school history and ensure that the reason the child was removed from the previous RTC is included.
"
07/18/2023,"748.1217(b)(15) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,07/25/2023,07/19/2023,"I:Admission, Service Planning, Discharge",Low,No,Five of five admission assessments reviewed did not provide a clear understanding of why the child was placed in your care. ,Prior to acceptance of any child it will be required for the Case Manager to submit Verification of the reason each child is being placed with Tree of Life RTC
07/18/2023,748.3301(i) - Physical Site,Physical Site,No,07/25/2023,07/19/2023,P:Physical Site,Medium High,Yes,"During the walk-through, it was observed that a bathroom door was split open, one hole in the wall, one door has been kicked at the bottom, wooden rods in closet can be easily removed, electrical plug is not connected to wall, and one dresser was missing the drawer. ","Tree of Life will also be contracting out a maintenance/Handyman to ensure that all repairs going forward have a faster turn around.
Tree of Life has also implemented the DFPS Daily Grounds and Checklist for Staff to perform a maintenance and grounds check before the beginning of their shifts begin.
"
07/18/2023,748.867(d) - Training and Professional Development,Training and Professional Development,No,07/25/2023,07/19/2023,F:Training and Professional Development,Medium Low,No,One of three staff records reviewed indicated that he was exempt from pre-service training due to receiving it at previous employment. There is no documentation of these trainings being completed. ,"Tree of Life will screen all new employees for verification of pre-service trainings, if the employee cannot provide a training record or trainings to verify previous pre-service completion records, then that staff will be required to complete TOL Pre-Service Trainings.
"
07/18/2023,748.4009(c) - Transportation,Transportation,No,08/01/2023,07/19/2023,R:Transportation,Medium,No,The operation's vehicle has been in the shop for a week and there is no emergency vehicle available. ,Tree of Life RTC will be purchasing an additional means of transportation next financial quarter for any emergency needs in the future.
07/18/2023,"748.1217(b)(16) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,07/25/2023,07/19/2023,"I:Admission, Service Planning, Discharge",Medium Low,No,"Five of five assessments reviewed did not provide determination of how the operation will meet each child's needs, just states that they can. ",TOL will ensure to require on all assessments how we plan to meet the immediate needs of that specific child that reason going forward immediate need plans must be approved by Executive Director and Treatment Director.
07/18/2023,"748.1217(b)(2) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,07/25/2023,07/19/2023,"I:Admission, Service Planning, Discharge",Medium,No,Three of five assessments had the same information as to the circumstances of why the child was placed in care. ,Tree of Life Executive Director and Treatment Director will review all treatment plans and admission assessments prior to being approved.
07/18/2023,"748.1217(c)(8) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,07/25/2023,07/19/2023,"I:Admission, Service Planning, Discharge",Medium Low,No,Four of five assessments reviewed did not indicate if the children had any criminal history. ,Tree of Life Executive Director and Treatment Director will review all treatment plans and admission assessments prior to being approved.
07/18/2023,"748.1331(b)(2) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,07/25/2023,07/19/2023,"I:Admission, Service Planning, Discharge",Medium Low,No,"One of five plans reviewed did not contain the possible side effects of the medication., ",Tree of Life will consult with the Pharmacist or Psychiatrist for all service plans for any possible side effects regarding each child's medication.
07/18/2023,748.125(d)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/25/2023,07/19/2023,Individual Standards Evaluated,Medium,No,Five of five records reviewed did not contain a suicide screening. ,Tree of Life will screen all new residents for the required suicide screening before completing intake. Case Manager will ensure that this is performed during each new intake.
07/18/2023,748.681(2) - Personnel,Personnel,No,07/25/2023,07/27/2023,E:Personnel,Medium,No,Two of three staff records reviewed did not contain proof of graduating high school or college. ,"Tree of Life Administrative/Personnel files will be randomly audited by the leadership team to ensure that all employee documents are submitted before any personnel is cleared to start.

All Staff will be required to show proof of a high school diploma or college transcripts before starting employment at Tree of Life RTC
"
07/18/2023,748.125(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/25/2023,07/19/2023,Individual Standards Evaluated,High,No,Two of three employee records reviewed did not contain suicide prevention training. ,"Tree of Life will ensure to add suicide prevention training to our annual calendar immediately, and our administrative assistant will ensure to prioritize this training to be scheduled as the next upcoming annual training."
07/18/2023,"748.1331(b)(5) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,07/25/2023,07/19/2023,"I:Admission, Service Planning, Discharge",Medium Low,No,Five of five plans reviewed did not have a designated person for each child. ,Tree of Life has added a Designee Signature on the Admissions form for the person responsible to ensure each child's needs are being met.
07/18/2023,748.505(b)(4) - Personnel,Personnel,No,07/18/2023,07/19/2023,E:Personnel,Medium,No,One of three staff records did not contain an affidavit. ,Tree of Life Administrative/Personel files will be randomly audited by the leadership team to ensure that all employee documents are submitted before any personnel is cleared to start.  
07/18/2023,"748.1217(b)(3) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,07/25/2023,07/19/2023,"I:Admission, Service Planning, Discharge",Medium High,Yes,Five of five assessments reviewed does not have a description of the actual behaviors. ,"Tree of Life Executive Director and Treatment Director will review all treatment plans and admission assessments prior to being approved TOL will ensure to input on all assessments the description of the actual behaviors for each child.
"
02/16/2023,748.601 - Personnel,Personnel,No,02/20/2023,02/24/2023,E:Personnel,Medium High,Yes,The treatment director is only present once a week at the operation. The treatment director needs to work at least 30 hours a week at the operation to meet the full-time status.,"The administrator provided the following schedule for the treatment director:
Monday through Friday 6 hours each day. "
02/16/2023,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/24/2023,02/24/2023,Individual Standards Evaluated,Medium,No,The sink handle in one of the bathrooms was loose. A tool was observed being used to assist with operating a washing appliance. Two doors were observed with physical breaks and cracks. One bedroom dresser was observed with broken handles.  Multiple foundational issues were also observed.,The operation submitted pictures of the repairs that were made. The pictures show all physical site repairs were made and are in compliance. 
02/16/2023,"748.1217(c)(7) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/24/2023,02/24/2023,"I:Admission, Service Planning, Discharge",Medium Low,No,The admission assessment did not contain the reason for previous placements.,The operation updated the admission assessment to include the history of previous placements. The updated admission assessment was provided. 
02/16/2023,"748.1333 - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/24/2023,02/24/2023,"I:Admission, Service Planning, Discharge",Medium,No,The plan was not signed or dated by the Treatment Director.,"The administrator provided to the following corrective action plan:
It is the administrator's responsibility to ensure that the Treatment Plan and the 72 Hour Preliminary Service Plan has all the required signatures. Moving forward, Tree of Life RTC will continue working and striving to ensure all required Plans of Service are accurate and up to date to maintain unity amongst all partners involved to better assist with sustaining the best interest for the children we serve. "
02/16/2023,"748.1437(4) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/24/2023,02/24/2023,"I:Admission, Service Planning, Discharge",Medium Low,No,The discharge paperwork was missing the child's service plans for the last 12 months and the child's list of medications.,The operation updated the discharge form that includes the child's treatment plans for the past 12 months and there is also documentation space for a list of the child's medication. The updated discharge form was provided. 
02/16/2023,"748.1217(b)(3) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/24/2023,02/24/2023,"I:Admission, Service Planning, Discharge",Medium High,Yes,"The admission assessment does not contain the child's behavior, why he is in placement, the address/phone numbers for child's caseworker and foster parents. The admission assessment also did not contain the child's behavioral levels while at school.",The operation updated the admission assessment to include all required components. The updated admission assessment was provided. 
12/19/2022,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/19/2023,01/01/2023,Individual Standards Evaluated,High,Yes,It was determined that the operation does not currently have an administrator.,The operation hired an administrator 1/1/23. 
